Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-489,"-3,376",6.9,656138,0.07
'2328,廣宇,-509,"-18,155",35.67,12155,4.19
'2353,宏��,"-2,108","-62,326",29.57,56778,3.71
'3035,智原,-805,"-46,705",58.02,9004,8.94
'4105,東洋,-463,"-41,341",89.29,43788,1.06
'5243,乙盛-KY,-553,"-30,862",55.81,4304,12.85
'6152,百一,-413,"-3,871",9.37,1603,25.76
'6235,華孚,-210,"-3,578",17.04,1493,14.07
