Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'3588,通嘉,-520,"-66,592",128.06,25030,2.08
'5471,松翰,-505,"-57,679",114.22,33806,1.49
'6223,旺矽,-585,"-82,704",141.37,6215,9.41
