Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'2443,,,,,9,
'2444,,,,,149,
'2449,,,,,9970,
'2450,,,,,31,
'2451,,,,,455,
'2453,,,,,364,
'2454,,,,,5835,
'2455,,,,,8077,
'2457,,,,,6557,
'2458,,,,,3178,
'2459,,,,,38,
'2460,,,,,512,
'2461,,,,,2270,
'2462,,,,,34,
'2464,,,,,323,
'2465,,,,,3118,
'2466,,,,,102,
'2467,,,,,187,
'2468,,,,,18,
'2471,,,,,151,
'2472,,,,,1634,
'2474,,,,,2701,
'2476,,,,,31781,
'2477,,,,,301,
'2478,,,,,425,
'2480,,,,,75,
'2481,,,,,37106,
'2482,,,,,945,
'2483,,,,,1278,
'2484,,,,,1411,
'2485,,,,,856,
'2486,,,,,35639,
'2488,,,,,55,
'2489,,,,,3128,
'2491,,,,,1063,
'2492,,,,,2073,
'2493,,,,,1519,
'2495,,,,,531,
'2496,,,,,29,
'2497,,,,,243,
'2498,,,,,3429,
'2501,,,,,279,
'2504,,,,,1412,
'2505,,,,,790,
'2506,,,,,17,
'2509,,,,,293,
'2511,,,,,4736,
'2514,,,,,153,
'2515,,,,,6089,
'2516,,,,,184,
'2520,,,,,1532,
'2524,,,,,19,
'2527,,,,,1055,
'2528,,,,,11,
'2530,,,,,298,
'2534,,,,,366,
'2535,,,,,410,
'2536,,,,,43,
'2537,,,,,532,
'2538,,,,,3017,
'2539,,,,,174,
'2540,,,,,25,
'2542,,,,,1604,
'2543,,,,,209,
'2545,,,,,498,
'2546,,,,,82,
'2547,,,,,1340,
'2548,,,,,1181,
'2596,,,,,117,
'2597,,,,,2176,
'2601,,,,,21636,
'2603,,,,,195969,
'2605,,,,,18686,
'2606,,,,,22049,
'2607,,,,,9471,
'2608,,,,,1122,
'2609,,,,,124171,
'2610,,,,,36487,
'2611,,,,,6530,
'2612,,,,,14349,
'2613,,,,,1472,
'2615,,,,,55613,
'2616,,,,,189,
'2617,,,,,14880,
'2618,,,,,27486,
'2630,,,,,148,
'2633,,,,,1477,
'2634,,,,,1710,
'2636,,,,,4620,
'2637,,,,,19690,
'2640,,,,,82,
'2641,,,,,22065,
'2642,,,,,1844,
'2643,,,,,188,
'2701,,,,,14,
'2702,,,,,757,
'2704,,,,,67,
'2705,,,,,94,
'2706,,,,,140,
'2707,,,,,126,
'2712,,,,,3,
'2718,,,,,0,
'2719,,,,,1,
'2722,,,,,15,
'2723,,,,,1010,
'2724,,,,,27,
'2726,,,,,157,
'2727,,,,,515,
'2729,,,,,30,
'2731,,,,,89,
'2732,,,,,58,
'2734,,,,,73,
'2736,,,,,480,
'2739,,,,,36,
'2740,,,,,4,
'2743,,,,,18,
'2745,,,,,19,
'2748,,,,,13,
'2752,,,,,44,
'2754,,,,,15,
'2755,,,,,4,
'2801,,,,,5846,
'2809,,,,,1463,
'2812,,,,,8501,
'2816,,,,,197,
'2820,,,,,612,
'2832,,,,,127,
'2834,,,,,35955,
'2836,,,,,944,
'2838,,,,,1693,
'2841,,,,,517,
'2845,,,,,4621,
'2849,,,,,180,
'2850,,,,,313,
'2851,,,,,827,
'2852,,,,,80,
'2855,,,,,2707,
'2867,,,,,3371,
'2880,,,,,12380,
'2881,,,,,29167,
'2882,,,,,35489,
'2883,,,,,81381,
'2884,,,,,33577,
'2885,,,,,17401,
'2886,,,,,13666,
'2887,,,,,74927,
'2888,,,,,67185,
'2889,,,,,3705,
'2890,,,,,24435,
'2891,,,,,23225,
'2892,,,,,11339,
'2897,,,,,3928,
'2901,,,,,13,
'2903,,,,,316,
'2904,,,,,236,
'2905,,,,,932,
'2906,,,,,81,
'2908,,,,,93,
'2910,,,,,10,
'2911,,,,,137,
'2912,,,,,944,
'2913,,,,,1169,
'2915,,,,,7027,
'2916,,,,,9,
'2923,,,,,19,
'2924,,,,,0,
'2926,,,,,120,
'2929,,,,,130,
'2936,,,,,8,
'2937,,,,,28,
'2939,,,,,196,
'3002,,,,,114,
'3003,,,,,6986,
'3004,,,,,33,
'3005,,,,,791,
'3006,,,,,26149,
'3008,,,,,308,
'3010,,,,,2306,
'3011,,,,,10651,
'3013,,,,,63,
'3014,,,,,4354,
'3015,,,,,299,
'3016,,,,,19617,
'3017,,,,,13557,
'3018,,,,,160,
'3019,,,,,2760,
'3021,,,,,1855,
'3022,,,,,178,
'3023,,,,,559,
'3024,,,,,1127,
'3025,,,,,230,
'3026,,,,,566,
'3027,,,,,485,
'3028,,,,,361,
'3029,,,,,4655,
'3030,,,,,229,
'3031,,,,,3628,
'3032,,,,,224,
'3033,,,,,6288,
'3034,,,,,6849,
'3035,,,,,90302,
'3036,,,,,2917,
'3037,,,,,22816,
'3038,,,,,288,
'3040,,,,,46,
'3041,,,,,6881,
'3042,,,,,4887,
'3043,,,,,170,
'3044,,,,,565,
'3045,,,,,3535,
'3046,,,,,37,
'3047,,,,,455,
'3048,,,,,4470,
'3049,,,,,2649,
'3050,,,,,2164,
'3051,,,,,5680,
'3052,,,,,192,
'3054,,,,,426,
'3055,,,,,68,
'3056,,,,,1130,
'3057,,,,,43,
'3058,,,,,1870,
'3059,,,,,11007,
'3060,,,,,708,
'3062,,,,,1750,
'3064,,,,,4,
'3066,,,,,135,
'3067,,,,,0,
'3071,,,,,155,
'3073,,,,,0,
'3078,,,,,1254,
'3081,,,,,266,
'3083,,,,,76,
'3085,,,,,8,
'3086,,,,,5,
'3088,,,,,67,
'3089,,,,,37,
'3090,,,,,415,
'3092,,,,,2533,
'3093,,,,,289,
'3094,,,,,4059,
'3095,,,,,3,
'3105,,,,,3849,
'3114,,,,,2167,
'3115,,,,,8,
'3118,,,,,2,
'3122,,,,,5386,
'3128,,,,,219,
'3130,,,,,6,
'3131,,,,,95,
'3138,,,,,410,
'3141,,,,,48974,
'3147,,,,,466,
'3149,,,,,1273,
'3152,,,,,171,
'3162,,,,,156,
'3163,,,,,461,
'3164,,,,,108,
'3167,,,,,754,
'3169,,,,,5209,
'3171,,,,,16,
'3176,,,,,568,
'3178,,,,,189,
'3188,,,,,24,
'3189,,,,,24273,
'3191,,,,,30,
'3202,,,,,154,
'3205,,,,,113,
'3206,,,,,133,
'3207,,,,,1669,
'3209,,,,,3400,
'3211,,,,,1294,
'3213,,,,,180,
'3217,,,,,224,
'3218,,,,,317,
'3219,,,,,83,
'3221,,,,,4899,
'3224,,,,,65,
'3226,,,,,4,
'3227,,,,,2292,
'3228,,,,,1953,
'3229,,,,,45,
'3230,,,,,4789,
'3231,,,,,4673,
'3232,,,,,278,
'3234,,,,,285,
'3236,,,,,166,
'3252,,,,,78,
'3257,,,,,1725,
'3259,,,,,8,
'3260,,,,,11744,
'3264,,,,,34276,
'3265,,,,,3430,
'3266,,,,,13,
'3268,,,,,456,
'3272,,,,,118,
'3276,,,,,247,
'3284,,,,,27,
'3285,,,,,34,
'3287,,,,,400,
'3288,,,,,26,
'3289,,,,,545,
'3290,,,,,85,
'3293,,,,,583,
'3294,,,,,105,
'3296,,,,,458,
'3297,,,,,235,
'3303,,,,,378,
'3305,,,,,962,
'3306,,,,,3668,
'3308,,,,,44,
'3310,,,,,17,
'3311,,,,,42,
'3312,,,,,735,
'3313,,,,,40,
'3317,,,,,4331,
'3321,,,,,312,
'3322,,,,,402,
'3323,,,,,953,
'3324,,,,,6336,
'3325,,,,,251,
'3332,,,,,4,
'3338,,,,,260,
'3339,,,,,279,
'3346,,,,,734,
'3354,,,,,568,
'3356,,,,,883,
'3357,,,,,501,
'3360,,,,,113,
'3362,,,,,9071,
'3363,,,,,389,
'3372,,,,,7613,
'3373,,,,,215,
'3374,,,,,3884,
'3376,,,,,502,
'3379,,,,,136,
'3380,,,,,1720,
'3383,,,,,15,
'3388,,,,,63,
'3390,,,,,168,
'3402,,,,,155,
'3406,,,,,5043,
'3413,,,,,607,
'3416,,,,,27,
'3419,,,,,309,
'3426,,,,,4,
'3432,,,,,61,
'3434,,,,,5,
'3437,,,,,710,
'3438,,,,,5945,
'3441,,,,,1736,
'3443,,,,,4923,
'3444,,,,,46,
'3450,,,,,306,
'3454,,,,,39,
'3455,,,,,149,
'3465,,,,,22,
'3466,,,,,336,
'3479,,,,,90,
'3481,,,,,191705,
'3483,,,,,1023,
'3484,,,,,934,
'3489,,,,,46,
'3490,,,,,177,
'3491,,,,,821,
'3492,,,,,164,
'3494,,,,,69,
'3498,,,,,30,
'3499,,,,,106,
'3501,,,,,153,
'3504,,,,,9808,
'3508,,,,,506,
'3511,,,,,5333,
'3512,,,,,49,
'3515,,,,,895,
'3516,,,,,96,
'3518,,,,,123,
'3520,,,,,45,
'3521,,,,,24,
'3522,,,,,156,
'3523,,,,,11,
'3526,,,,,2329,
'3527,,,,,534,
'3528,,,,,32,
'3529,,,,,956,
'3530,,,,,4448,
'3531,,,,,7,
'3532,,,,,1166,
'3533,,,,,196,
'3535,,,,,160,
'3536,,,,,29,
'3537,,,,,108,
'3540,,,,,129,
'3541,,,,,434,
'3543,,,,,90,
'3545,,,,,20961,
'3546,,,,,775,
'3548,,,,,169,
'3550,,,,,472,
'3551,,,,,845,
'3552,,,,,1733,
'3555,,,,,15,
'3556,,,,,9698,
'3557,,,,,101,
'3558,,,,,22,
'3563,,,,,520,
'3564,,,,,9,
'3567,,,,,169,
'3570,,,,,29,
'3576,,,,,8444,
'3577,,,,,1053,
'3580,,,,,280,
'3581,,,,,190,
'3583,,,,,2032,
'3587,,,,,1262,
'3588,,,,,7264,
'3591,,,,,2169,
'3593,,,,,87,
'3594,,,,,189,
'3596,,,,,1283,
'3597,,,,,1319,
'3605,,,,,1245,
'3607,,,,,246,
'3609,,,,,38,
'3611,,,,,60,
'3615,,,,,186,
'3617,,,,,16,
'3622,,,,,93,
'3623,,,,,7,
'3624,,,,,2519,
'3625,,,,,406,
'3628,,,,,12,
'3629,,,,,1,
'3630,,,,,6663,
'3631,,,,,104,
'3632,,,,,11,
'3642,,,,,16,
'3645,,,,,225,
'3646,,,,,76,
'3652,,,,,120,
'3653,,,,,1072,
'3661,,,,,5207,
'3663,,,,,6152,
'3664,,,,,31,
'3665,,,,,1113,
'3666,,,,,180,
'3669,,,,,625,
'3672,,,,,26,
'3673,,,,,1430,
'3675,,,,,1312,
'3679,,,,,99,
'3680,,,,,179,
'3682,,,,,1486,
'3684,,,,,5,
'3685,,,,,4,
'3686,,,,,796,
'3687,,,,,609,
'3689,,,,,43253,
'3691,,,,,986,
'3693,,,,,26,
'3694,,,,,250,
'3701,,,,,5240,
'3702,,,,,3104,
'3703,,,,,1365,
'3704,,,,,1291,
'3705,,,,,194,
'3706,,,,,4487,
'3707,,,,,34835,
'3708,,,,,255,
'3709,,,,,202,
'3710,,,,,303,
'3711,,,,,8723,
'3712,,,,,503,
'3713,,,,,97,
'3714,,,,,7153,
'4102,,,,,60,
'4104,,,,,167,
'4105,,,,,1046,
'4106,,,,,386,
'4107,,,,,115,
'4108,,,,,216,
'4109,,,,,53,
'4111,,,,,26,
'4113,,,,,267,
'4114,,,,,264,
'4116,,,,,25,
'4119,,,,,199,
'4120,,,,,208,
'4121,,,,,376,
'4123,,,,,6567,
'4126,,,,,201,
'4127,,,,,1011,
'4128,,,,,791,
'4129,,,,,69,
'4130,,,,,257,
'4131,,,,,8,
'4133,,,,,472,
'4137,,,,,113,
'4138,,,,,25,
'4139,,,,,5,
'4142,,,,,2620,
'4147,,,,,381,
'4148,,,,,32,
'4153,,,,,85,
'4154,,,,,179,
'4155,,,,,69,
'4157,,,,,689,
'4160,,,,,21,
'4161,,,,,6,
'4162,,,,,211,
'4163,,,,,27,
'4164,,,,,78,
'4167,,,,,612,
'4168,,,,,511,
'4171,,,,,363,
'4173,,,,,442,
'4174,,,,,1801,
'4175,,,,,991,
'4183,,,,,0,
'4188,,,,,32,
'4190,,,,,69,
'4192,,,,,761,
'4198,,,,,19,
'4205,,,,,12,
'4207,,,,,284,
'4303,,,,,22,
'4304,,,,,5,
'4305,,,,,0,
'4306,,,,,2069,
'4401,,,,,90,
'4402,,,,,231,
'4406,,,,,202,
'4413,,,,,4,
'4414,,,,,5738,
'4416,,,,,32,
'4417,,,,,54,
'4419,,,,,1,
'4420,,,,,12,
'4426,,,,,57,
'4429,,,,,2,
'4430,,,,,20,
'4432,,,,,20,
'4433,,,,,115,
'4438,,,,,50,
'4439,,,,,9,
'4502,,,,,4,
'4503,,,,,647,
'4506,,,,,697,
'4510,,,,,40,
'4513,,,,,99,
'4523,,,,,15,
'4526,,,,,381,
'4527,,,,,33,
'4528,,,,,42,
'4529,,,,,29,
'4530,,,,,31,
'4532,,,,,297,
'4533,,,,,131,
'4534,,,,,194,
'4535,,,,,1,
'4536,,,,,156,
'4538,,,,,76,
'4540,,,,,83,
'4541,,,,,110,
'4542,,,,,8,
'4543,,,,,15,
'4545,,,,,9,
'4549,,,,,42,
'4550,,,,,22,
'4551,,,,,976,
'4552,,,,,74,
'4554,,,,,22,
'4555,,,,,75,
'4556,,,,,0,
'4557,,,,,24,
'4560,,,,,103,
'4561,,,,,140,
'4562,,,,,97,
'4563,,,,,11,
'4564,,,,,1650,
'4566,,,,,48,
'4568,,,,,11,
'4571,,,,,120,
'4572,,,,,29,
'4576,,,,,154,
'4580,,,,,41,
'4581,,,,,9,
'4609,,,,,8,
'4702,,,,,6792,
'4706,,,,,70,
'4707,,,,,346,
'4711,,,,,8,
'4714,,,,,425,
'4716,,,,,90,
'4720,,,,,97,
'4721,,,,,26082,
'4722,,,,,779,
'4726,,,,,536,
'4728,,,,,138,
'4729,,,,,27,
'4735,,,,,741,
'4736,,,,,409,
'4737,,,,,14,
'4739,,,,,12388,
'4741,,,,,23,
'4743,,,,,1083,
'4744,,,,,79,
'4745,,,,,21,
'4746,,,,,1002,
'4747,,,,,0,
'4754,,,,,7,
'4755,,,,,25,
'4760,,,,,629,
'4763,,,,,199,
'4764,,,,,10,
'4766,,,,,32,
'4767,,,,,9,
'4804,,,,,70,
'4806,,,,,182,
'4807,,,,,10,
'4903,,,,,12,
'4904,,,,,3545,
'4905,,,,,12,
'4906,,,,,2126,
'4907,,,,,16,
'4908,,,,,275,
'4909,,,,,152,
'4911,,,,,17,
'4912,,,,,136,
'4915,,,,,1196,
'4916,,,,,382,
'4919,,,,,113913,
'4924,,,,,9,
'4927,,,,,22955,
'4930,,,,,237,
'4931,,,,,44,
'4933,,,,,142,
'4934,,,,,9966,
'4935,,,,,346,
'4938,,,,,3015,
'4939,,,,,181,
'4942,,,,,399,
'4943,,,,,313,
'4944,,,,,8,
'4945,,,,,1098,
'4946,,,,,3,
'4950,,,,,36,
'4952,,,,,6659,
'4953,,,,,104,
'4956,,,,,1948,
'4958,,,,,2552,
'4960,,,,,5368,
'4961,,,,,8907,
'4966,,,,,1054,
'4967,,,,,4099,
'4968,,,,,1344,
'4971,,,,,204,
'4972,,,,,27,
'4973,,,,,249,
'4974,,,,,292,
'4976,,,,,16534,
'4977,,,,,58,
'4979,,,,,180,
'4987,,,,,195,
'4989,,,,,1025,
'4991,,,,,109,
'4994,,,,,12,
'4995,,,,,6,
'4999,,,,,110,
'5007,,,,,30,
'5009,,,,,10074,
'5011,,,,,152,
'5013,,,,,150,
'5014,,,,,7464,
'5015,,,,,208,
'5016,,,,,82,
'5102,,,,,304,
'5201,,,,,6,
'5202,,,,,99,
'5203,,,,,160,
'5205,,,,,0,
'5206,,,,,77,
'5209,,,,,8,
'5210,,,,,4096,
'5211,,,,,700,
'5212,,,,,11,
'5213,,,,,180,
'5215,,,,,132,
'5220,,,,,115,
'5223,,,,,58,
'5225,,,,,48,
'5227,,,,,1938,
'5230,,,,,93,
'5234,,,,,135,
'5236,,,,,1724,
'5243,,,,,1128,
'5245,,,,,280,
'5251,,,,,10,
'5258,,,,,3164,
'5263,,,,,74,
'5269,,,,,1586,
'5272,,,,,4276,
'5274,,,,,300,
'5276,,,,,0,
'5278,,,,,13,
'5281,,,,,9,
'5283,,,,,117,
'5284,,,,,14,
'5285,,,,,13818,
'5287,,,,,121,
'5288,,,,,24,
'5289,,,,,266,
'5291,,,,,180,
'5299,,,,,8694,
'5301,,,,,18,
'5302,,,,,1290,
'5306,,,,,105,
'5309,,,,,2670,
'5310,,,,,12,
'5312,,,,,43,
'5314,,,,,0,
'5315,,,,,292,
'5321,,,,,3288,
'5324,,,,,171,
'5328,,,,,3686,
'5340,,,,,3486,
'5344,,,,,296,
'5345,,,,,2,
'5347,,,,,23507,
'5348,,,,,27,
'5351,,,,,109256,
'5353,,,,,75,
'5355,,,,,376,
'5356,,,,,48,
'5364,,,,,29,
'5371,,,,,250,
'5381,,,,,154,
'5383,,,,,617,
'5386,,,,,116,
'5388,,,,,241,
'5392,,,,,1194,
'5398,,,,,17,
'5403,,,,,90,
'5410,,,,,55,
'5425,,,,,17058,
'5426,,,,,73,
'5432,,,,,23,
'5434,,,,,419,
'5438,,,,,497,
'5439,,,,,4905,
'5443,,,,,863,
'5450,,,,,41,
'5452,,,,,2059,
'5455,,,,,7,
'5457,,,,,2900,
'5460,,,,,34,
'5464,,,,,588,
'5465,,,,,98,
'5468,,,,,383,
'5469,,,,,1570,
'5471,,,,,3770,
'5474,,,,,273,
'5475,,,,,7991,
'5478,,,,,108,
'5481,,,,,81,
'5483,,,,,9322,
'5484,,,,,47,
'5487,,,,,6,
'5488,,,,,280,
'5489,,,,,24,
'5490,,,,,95,
'5493,,,,,40,
'5498,,,,,1416,
'5508,,,,,388,
'5511,,,,,152,
'5512,,,,,588,
'5514,,,,,63,
'5515,,,,,148,
'5516,,,,,21,
'5519,,,,,1139,
'5520,,,,,7,
'5521,,,,,2901,
'5522,,,,,715,
'5523,,,,,70,
'5525,,,,,128,
'5529,,,,,167,
'5530,,,,,272,
'5531,,,,,943,
'5533,,,,,82,
'5534,,,,,215,
'5536,,,,,18,
'5538,,,,,305,
'5543,,,,,184,
'5546,,,,,118,
'5601,,,,,6,
'5603,,,,,1083,
'5604,,,,,79,
'5607,,,,,1364,
'5608,,,,,69416,
'5609,,,,,1885,
'5701,,,,,135,
'5703,,,,,7,
'5704,,,,,5,
'5706,,,,,233,
'5820,,,,,3849,
'5864,,,,,203,
'5871,,,,,4284,
'5876,,,,,2621,
'5878,,,,,7,
'5880,,,,,9779,
'5902,,,,,50,
'5903,,,,,6,
'5904,,,,,337,
'5905,,,,,5179,
'5906,,,,,4,
'5907,,,,,557,
'6005,,,,,2484,
'6015,,,,,1642,
'6016,,,,,1197,
'6020,,,,,56,
'6021,,,,,37,
'6023,,,,,45,
'6024,,,,,451,
'6026,,,,,1215,
'6101,,,,,3,
'6103,,,,,2,
'6104,,,,,30415,
'6108,,,,,5301,
'6109,,,,,72,
'6111,,,,,230,
'6112,,,,,100,
'6113,,,,,67,
'6114,,,,,30,
'6115,,,,,282,
'6116,,,,,27194,
'6117,,,,,11,
'6118,,,,,407,
'6120,,,,,1099,
'6121,,,,,354,
