Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1216,統一,-204,"-15,291",74.96,7041,2.9
'1409,新纖,-554,"-13,981",25.24,95042,0.58
'1802,台玻,-230,"-7,999",34.78,111302,0.21
'2014,中鴻,"-1,901","-83,387",43.86,218250,0.87
'2892,第一金,-387,"-8,636",22.32,37568,1.03
'3260,威剛,"-1,167","-145,098",124.33,90742,1.29
