Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2353,宏��,-377,"-9,895",26.25,11304,3.34
'2880,華南金,-160,"-3,712",23.2,10106,1.58
'3006,晶豪科,-500,"-50,692",101.38,10283,4.86
'3035,智原,-101,"-19,390",191.98,28435,0.36
'3231,緯創,-130,"-3,708",28.52,6918,1.88
'6235,華孚,-158,"-6,835",43.26,20924,0.76
'6414,樺漢,-100,"-20,513",205.13,825,12.12
