Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2344,華邦電,"-1,065","-31,327",29.42,35628,2.99
'2368,金像電,"-1,978","-135,470",68.49,42300,4.68
'3037,欣興,-932,"-129,143",138.57,19588,4.76
'4739,康普,"-3,258","-402,098",123.42,49562,6.57
'6104,創惟,-404,"-46,491",115.08,34058,1.19
'6261,久元,-343,"-30,491",88.9,2309,14.85
