Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'0056,元大高股息,-107,"-3,026",28.28,19272,0.56
'2352,佳世達,-120,"-3,376",28.13,2763,4.34
'2880,華南金,-149,"-3,417",22.93,11058,1.35
'4736,泰博,-294,"-58,246",198.12,3171,9.27
'6269,台郡,-408,"-37,999",93.13,2424,16.83
'8050,廣積,-111,"-7,872",70.92,10174,1.09
