Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'1101,,,,,15077,
'1102,,,,,7042,
'1103,,,,,1450,
'1104,,,,,912,
'1108,,,,,2101,
'1109,,,,,961,
'1110,,,,,85,
'1201,,,,,1889,
'1203,,,,,98,
'1210,,,,,1955,
'1213,,,,,26,
'1215,,,,,662,
'1216,,,,,9216,
'1217,,,,,32127,
'1218,,,,,2506,
'1219,,,,,2309,
'1220,,,,,1264,
'1225,,,,,325,
'1227,,,,,1456,
'1229,,,,,1203,
'1231,,,,,939,
'1232,,,,,159,
'1233,,,,,10,
'1234,,,,,174,
'1235,,,,,6,
'1236,,,,,236,
'1240,,,,,49,
'1256,,,,,84,
'1258,,,,,37,
'1259,,,,,1,
'1264,,,,,5,
'1268,,,,,7,
'1301,,,,,12470,
'1303,,,,,11669,
'1304,,,,,13587,
'1305,,,,,25297,
'1307,,,,,514,
'1308,,,,,12741,
'1309,,,,,19008,
'1310,,,,,13809,
'1312,,,,,47809,
'1313,,,,,19382,
'1314,,,,,148780,
'1315,,,,,211,
'1316,,,,,875,
'1319,,,,,1831,
'1321,,,,,339,
'1323,,,,,106,
'1324,,,,,181,
'1325,,,,,5668,
'1326,,,,,7619,
'1336,,,,,265,
'1337,,,,,1663,
'1338,,,,,400,
'1339,,,,,50,
'1340,,,,,271,
'1341,,,,,6,
'1342,,,,,65,
'1402,,,,,10131,
'1409,,,,,49882,
'1410,,,,,21,
'1413,,,,,3645,
'1414,,,,,8765,
'1416,,,,,528,
'1417,,,,,11679,
'1418,,,,,0,
'1419,,,,,32,
'1423,,,,,423,
'1432,,,,,213,
'1434,,,,,2314,
'1435,,,,,95,
'1436,,,,,21,
'1437,,,,,147,
'1438,,,,,113,
'1439,,,,,38,
'1440,,,,,183971,
'1441,,,,,5066,
'1442,,,,,163,
'1443,,,,,56,
'1444,,,,,28068,
'1445,,,,,836,
'1446,,,,,63,
'1447,,,,,43952,
'1449,,,,,221,
'1451,,,,,10083,
'1452,,,,,46970,
'1453,,,,,643,
'1454,,,,,646,
'1455,,,,,214146,
'1456,,,,,366,
'1457,,,,,12309,
'1459,,,,,10958,
'1460,,,,,36957,
'1463,,,,,928,
'1464,,,,,827,
'1465,,,,,112,
'1466,,,,,16545,
'1467,,,,,2566,
'1468,,,,,80,
'1470,,,,,61,
'1471,,,,,2317,
'1472,,,,,480,
'1473,,,,,253,
'1474,,,,,21225,
'1475,,,,,52,
'1476,,,,,2237,
'1477,,,,,4424,
'1503,,,,,159,
'1504,,,,,1580,
'1506,,,,,243,
'1512,,,,,40,
'1513,,,,,7248,
'1514,,,,,1140,
'1515,,,,,2039,
'1516,,,,,87,
'1517,,,,,3337,
'1519,,,,,984,
'1521,,,,,116,
'1522,,,,,501,
'1524,,,,,332,
'1525,,,,,71,
'1526,,,,,2044,
'1527,,,,,863,
'1528,,,,,394,
'1529,,,,,211,
'1530,,,,,54,
'1531,,,,,210,
'1532,,,,,821,
'1533,,,,,813,
'1535,,,,,59,
'1536,,,,,1780,
'1537,,,,,133,
'1538,,,,,75,
'1539,,,,,229,
'1540,,,,,79,
'1541,,,,,88,
'1558,,,,,116,
'1560,,,,,355,
'1565,,,,,399,
'1568,,,,,616,
'1569,,,,,701,
'1570,,,,,139,
'1580,,,,,159,
'1582,,,,,593,
'1583,,,,,1,
'1584,,,,,622,
'1586,,,,,511,
'1587,,,,,303,
'1589,,,,,1205,
'1590,,,,,374,
'1591,,,,,4,
'1593,,,,,108,
'1595,,,,,62,
'1597,,,,,758,
'1598,,,,,1360,
'1599,,,,,251,
'1603,,,,,874,
'1604,,,,,1479,
'1605,,,,,40651,
'1608,,,,,12222,
'1609,,,,,23289,
'1611,,,,,987,
'1612,,,,,3436,
'1614,,,,,83,
'1615,,,,,473,
'1616,,,,,1338,
'1617,,,,,511,
'1618,,,,,1720,
'1626,,,,,83,
'1701,,,,,1790,
'1702,,,,,1552,
'1707,,,,,217,
'1708,,,,,1233,
'1709,,,,,2285,
'1710,,,,,4182,
'1711,,,,,3091,
'1712,,,,,751,
'1713,,,,,87,
'1714,,,,,13942,
'1717,,,,,14335,
'1718,,,,,30268,
'1720,,,,,920,
'1721,,,,,527,
'1722,,,,,1568,
'1723,,,,,259,
'1725,,,,,86,
'1726,,,,,18,
'1727,,,,,200,
'1730,,,,,408,
'1731,,,,,1586,
'1732,,,,,3615,
'1733,,,,,223,
'1734,,,,,2633,
'1735,,,,,69,
'1736,,,,,1431,
'1737,,,,,431,
'1742,,,,,18,
'1752,,,,,492,
'1760,,,,,4531,
'1762,,,,,1546,
'1773,,,,,164,
'1776,,,,,21,
'1777,,,,,277,
'1781,,,,,776,
'1783,,,,,1131,
'1784,,,,,409,
'1785,,,,,8862,
'1786,,,,,36,
'1788,,,,,16,
'1789,,,,,1731,
'1795,,,,,5487,
'1796,,,,,22,
'1799,,,,,370,
'1802,,,,,61725,
'1805,,,,,194,
'1806,,,,,3592,
'1808,,,,,125,
'1809,,,,,1959,
'1810,,,,,3600,
'1813,,,,,56,
'1815,,,,,14961,
'1817,,,,,115,
'1903,,,,,252,
'1904,,,,,6277,
'1905,,,,,29450,
'1906,,,,,616,
'1907,,,,,14398,
'1909,,,,,18367,
'2002,,,,,252319,
'2006,,,,,14622,
'2007,,,,,4752,
'2008,,,,,537,
'2009,,,,,38361,
'2010,,,,,5943,
'2012,,,,,1152,
'2013,,,,,1456,
'2014,,,,,154990,
'2015,,,,,998,
'2017,,,,,4746,
'2020,,,,,4881,
'2022,,,,,10521,
'2023,,,,,41637,
'2024,,,,,91,
'2025,,,,,1169,
'2027,,,,,40853,
'2028,,,,,2198,
'2029,,,,,2446,
'2030,,,,,6074,
'2031,,,,,20388,
'2032,,,,,1455,
'2033,,,,,981,
'2034,,,,,4289,
'2035,,,,,6,
'2038,,,,,22726,
'2049,,,,,1521,
'2059,,,,,98,
'2061,,,,,855,
'2062,,,,,263,
'2063,,,,,33,
'2064,,,,,18,
'2065,,,,,386,
'2066,,,,,1,
'2067,,,,,96,
'2069,,,,,1375,
'2070,,,,,33,
'2101,,,,,2139,
'2102,,,,,24700,
'2103,,,,,21524,
'2104,,,,,4991,
'2105,,,,,9288,
'2106,,,,,2528,
'2107,,,,,1490,
'2108,,,,,7712,
'2109,,,,,1639,
'2114,,,,,88,
'2115,,,,,77,
'2201,,,,,3827,
'2204,,,,,1916,
'2206,,,,,1955,
'2207,,,,,523,
'2208,,,,,15369,
'2211,,,,,947,
'2221,,,,,21,
'2227,,,,,72,
'2228,,,,,89,
'2230,,,,,27,
'2231,,,,,850,
'2233,,,,,1552,
'2235,,,,,2,
'2236,,,,,13,
'2239,,,,,112,
'2241,,,,,115,
'2243,,,,,18,
'2247,,,,,102,
'2301,,,,,5383,
'2302,,,,,645,
'2303,,,,,385084,
'2305,,,,,1185,
'2308,,,,,4704,
'2312,,,,,15927,
'2313,,,,,13171,
'2314,,,,,3585,
'2316,,,,,656,
'2317,,,,,51415,
'2321,,,,,7,
'2323,,,,,9557,
'2324,,,,,12845,
'2327,,,,,9080,
'2328,,,,,36300,
'2329,,,,,14389,
'2330,,,,,35445,
'2331,,,,,5176,
'2332,,,,,4343,
'2337,,,,,53818,
'2338,,,,,27615,
'2340,,,,,3651,
'2342,,,,,2807,
'2344,,,,,241006,
'2345,,,,,1668,
'2347,,,,,5771,
'2348,,,,,460,
'2349,,,,,3677,
'2351,,,,,9608,
'2352,,,,,11454,
'2353,,,,,25032,
'2354,,,,,5888,
'2355,,,,,2524,
'2356,,,,,8490,
'2357,,,,,4656,
'2358,,,,,797,
'2359,,,,,353,
'2360,,,,,747,
'2362,,,,,655,
'2363,,,,,60820,
'2364,,,,,113,
'2365,,,,,2730,
'2367,,,,,4473,
'2368,,,,,30015,
'2369,,,,,9113,
'2371,,,,,10962,
'2373,,,,,19,
'2374,,,,,681,
'2375,,,,,14254,
'2376,,,,,23782,
'2377,,,,,7683,
'2379,,,,,3942,
'2380,,,,,1931,
'2382,,,,,11984,
'2383,,,,,1186,
'2385,,,,,8281,
'2387,,,,,1511,
'2388,,,,,2751,
'2390,,,,,50817,
'2392,,,,,1640,
'2393,,,,,10425,
'2395,,,,,2001,
'2397,,,,,14,
'2399,,,,,14817,
'2401,,,,,54983,
'2402,,,,,1596,
'2404,,,,,717,
'2405,,,,,2401,
'2406,,,,,7264,
'2408,,,,,22335,
'2409,,,,,447619,
'2412,,,,,5988,
'2413,,,,,639,
'2414,,,,,464,
'2415,,,,,1114,
'2417,,,,,4285,
'2419,,,,,470,
'2420,,,,,280,
'2421,,,,,1089,
'2423,,,,,73,
'2424,,,,,0,
'2425,,,,,545,
'2426,,,,,3412,
'2427,,,,,431,
'2428,,,,,413,
'2429,,,,,24,
'2430,,,,,1031,
'2431,,,,,1368,
'2433,,,,,73,
'2434,,,,,6,
'2436,,,,,35173,
'2438,,,,,41,
'2439,,,,,1077,
'2440,,,,,1000,
'2441,,,,,2321,
'2442,,,,,735,
'2443,,,,,240,
'2444,,,,,426,
'2449,,,,,14104,
'2450,,,,,204,
'2451,,,,,3030,
'2453,,,,,592,
'2454,,,,,8851,
'2455,,,,,4287,
'2457,,,,,18390,
'2458,,,,,4486,
'2459,,,,,178,
'2460,,,,,2158,
'2461,,,,,2195,
'2462,,,,,962,
'2464,,,,,1063,
'2465,,,,,5274,
'2466,,,,,112,
'2467,,,,,1190,
'2468,,,,,270,
'2471,,,,,147,
'2472,,,,,1506,
'2474,,,,,3294,
'2476,,,,,10610,
'2477,,,,,998,
'2478,,,,,2622,
'2480,,,,,344,
'2481,,,,,9234,
'2482,,,,,102,
'2483,,,,,124,
'2484,,,,,5550,
'2485,,,,,5276,
'2486,,,,,4963,
'2488,,,,,121,
'2489,,,,,21259,
'2491,,,,,6767,
'2492,,,,,8646,
'2493,,,,,407,
'2495,,,,,10446,
'2496,,,,,1,
'2497,,,,,324,
'2498,,,,,7725,
'2501,,,,,829,
'2504,,,,,9564,
'2505,,,,,618,
'2506,,,,,403,
'2509,,,,,381,
'2511,,,,,2355,
'2514,,,,,444,
'2515,,,,,10814,
'2516,,,,,346,
'2520,,,,,2862,
'2524,,,,,77,
'2527,,,,,358,
'2528,,,,,144,
'2530,,,,,369,
'2534,,,,,1007,
'2535,,,,,1122,
'2536,,,,,168,
'2537,,,,,574,
'2538,,,,,659,
'2539,,,,,149,
'2540,,,,,277,
'2542,,,,,5473,
'2543,,,,,78,
'2545,,,,,923,
'2546,,,,,72,
'2547,,,,,2128,
'2548,,,,,316,
'2596,,,,,109,
'2597,,,,,306,
'2601,,,,,32509,
'2603,,,,,650675,
'2605,,,,,54538,
'2606,,,,,87949,
'2607,,,,,46689,
'2608,,,,,30831,
'2609,,,,,592190,
'2610,,,,,64736,
'2611,,,,,11720,
'2612,,,,,12633,
'2613,,,,,9681,
'2614,,,,,11439,
'2615,,,,,167451,
'2616,,,,,249,
'2617,,,,,10507,
'2618,,,,,33720,
'2630,,,,,911,
'2633,,,,,4154,
'2634,,,,,1169,
'2636,,,,,7669,
'2637,,,,,79338,
'2640,,,,,19,
'2641,,,,,11205,
'2642,,,,,34925,
'2643,,,,,178,
'2701,,,,,136,
'2702,,,,,203,
'2704,,,,,35,
'2705,,,,,152,
'2706,,,,,71,
'2707,,,,,447,
'2712,,,,,9,
'2718,,,,,2,
'2719,,,,,7,
'2722,,,,,10,
'2723,,,,,600,
'2724,,,,,14,
'2726,,,,,292,
'2727,,,,,1521,
'2729,,,,,82,
'2731,,,,,281,
'2732,,,,,279,
'2734,,,,,124,
'2736,,,,,113,
'2739,,,,,75,
'2740,,,,,1,
'2743,,,,,55,
'2745,,,,,54,
'2748,,,,,64,
'2752,,,,,10,
'2754,,,,,131,
'2755,,,,,14,
'2801,,,,,8092,
'2809,,,,,2340,
'2812,,,,,4545,
'2816,,,,,1165,
'2820,,,,,1325,
'2832,,,,,830,
'2834,,,,,19391,
'2836,,,,,637,
'2838,,,,,1161,
'2841,,,,,3574,
'2845,,,,,3603,
'2849,,,,,89,
'2850,,,,,165,
'2851,,,,,522,
'2852,,,,,367,
'2855,,,,,3588,
'2867,,,,,4763,
'2880,,,,,7848,
'2881,,,,,24084,
'2882,,,,,37077,
'2883,,,,,59029,
'2884,,,,,18807,
'2885,,,,,17484,
'2886,,,,,16347,
'2887,,,,,18940,
'2888,,,,,65565,
'2889,,,,,4489,
