Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1732,毛寶,-201,"-5,648",28.1,2674,7.52
'2603,長榮,"-1,931","-258,748",134.0,199698,0.97
'2891,中信金,-220,"-5,049",22.95,23533,0.93
