Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1304,台聚,-489,"-12,348",25.25,8793,5.56
'2881,富邦金,-526,"-30,243",57.5,38865,1.35
'3346,麗清,-278,"-17,805",64.05,9543,2.91
'4919,新唐,"-2,038","-118,916",58.35,109035,1.87
'6237,驊訊,-529,"-63,138",119.35,20783,2.55
