Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-493,"-2,515",5.1,126987,0.39
'2371,大同,-992,"-31,599",31.85,11895,8.34
'3095,及成,-500,"-2,365",4.73,3375,14.81
'3714,富采,"-1,017","-85,806",84.37,34307,2.96
