Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-416,"-2,395",5.76,116293,0.36
'2409,友達,"-29,818","-784,496",26.31,666680,4.47
