Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1560,中砂,-381,"-58,698",154.06,37572,1.01
'2406,國碩,-897,"-20,368",22.71,4080,21.99
'4906,正文,-421,"-13,131",31.19,4239,9.93
'5272,笙科,-160,"-7,024",43.9,5583,2.87
