Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00715L,期街口布蘭特正2,-286,"-1,846",6.45,130665,0.22
'2409,友達,"-5,294","-87,363",16.5,227513,2.33
'2603,長榮,-844,"-30,853",36.56,311630,0.27
'8358,金居,-299,"-17,895",59.85,55735,0.54
