Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'2945,,,,,16,
'2947,,,,,6,
'3002,,,,,132,
'3003,,,,,609,
'3004,,,,,52,
'3005,,,,,978,
'3006,,,,,3436,
'3008,,,,,234,
'3010,,,,,483,
'3011,,,,,787,
'3013,,,,,101,
'3014,,,,,1073,
'3015,,,,,90,
'3016,,,,,2391,
'3017,,,,,11832,
'3018,,,,,365,
'3019,,,,,1907,
'3021,,,,,81,
'3022,,,,,101,
'3023,,,,,439,
'3024,,,,,212,
'3025,,,,,311,
'3026,,,,,576,
'3027,,,,,791,
'3028,,,,,538,
'3029,,,,,542,
'3030,,,,,797,
'3031,,,,,425,
'3032,,,,,51,
'3033,,,,,4290,
'3034,,,,,6912,
'3035,,,,,44250,
'3036,,,,,2413,
'3037,,,,,30957,
'3038,,,,,324,
'3040,,,,,38,
'3041,,,,,10409,
'3042,,,,,3095,
'3043,,,,,523,
'3044,,,,,681,
'3045,,,,,3585,
'3046,,,,,503,
'3047,,,,,4418,
'3048,,,,,3746,
'3049,,,,,27075,
'3050,,,,,2128,
'3051,,,,,2632,
'3052,,,,,574,
'3054,,,,,36,
'3055,,,,,175,
'3056,,,,,476,
'3057,,,,,313,
'3058,,,,,214,
'3059,,,,,55126,
'3060,,,,,370,
'3062,,,,,2913,
'3064,,,,,5,
'3066,,,,,830,
'3067,,,,,0,
'3071,,,,,446,
'3073,,,,,0,
'3078,,,,,249,
'3081,,,,,150,
'3083,,,,,3021,
'3085,,,,,21,
'3086,,,,,3690,
'3088,,,,,8641,
'3089,,,,,17,
'3090,,,,,274,
'3092,,,,,446,
'3093,,,,,36,
'3094,,,,,1653,
'3095,,,,,88,
'3105,,,,,2795,
'3114,,,,,183,
'3115,,,,,4,
'3118,,,,,1,
'3122,,,,,1412,
'3128,,,,,188,
'3130,,,,,4,
'3131,,,,,63,
'3138,,,,,355,
'3141,,,,,17806,
'3147,,,,,30,
'3149,,,,,667,
'3152,,,,,574,
'3162,,,,,500,
'3163,,,,,107,
'3164,,,,,36,
'3167,,,,,520,
'3169,,,,,4417,
'3171,,,,,2,
'3176,,,,,238,
'3178,,,,,81,
'3188,,,,,101,
'3189,,,,,9061,
'3191,,,,,106,
'3202,,,,,8470,
'3205,,,,,29,
'3206,,,,,58,
'3207,,,,,530,
'3209,,,,,2830,
'3211,,,,,329,
'3213,,,,,56,
'3217,,,,,2908,
'3218,,,,,162,
'3219,,,,,498,
'3221,,,,,640,
'3224,,,,,269,
'3226,,,,,12,
'3227,,,,,481,
'3228,,,,,1021,
'3229,,,,,12,
'3230,,,,,325,
'3231,,,,,44778,
'3232,,,,,622,
'3234,,,,,89,
'3236,,,,,73,
'3252,,,,,6,
'3257,,,,,387,
'3259,,,,,74,
'3260,,,,,11880,
'3264,,,,,6270,
'3265,,,,,492,
'3266,,,,,23,
'3268,,,,,57,
'3272,,,,,35,
'3276,,,,,302,
'3284,,,,,101,
'3285,,,,,41,
'3287,,,,,65,
'3288,,,,,20,
'3289,,,,,167,
'3290,,,,,1805,
'3293,,,,,235,
'3294,,,,,8275,
'3296,,,,,128,
'3297,,,,,86,
'3303,,,,,1395,
'3305,,,,,3616,
'3306,,,,,337,
'3308,,,,,189,
'3310,,,,,67,
'3311,,,,,22,
'3312,,,,,788,
'3313,,,,,59,
'3317,,,,,741,
'3321,,,,,169,
'3322,,,,,5967,
'3323,,,,,253,
'3324,,,,,3371,
'3325,,,,,94,
'3332,,,,,0,
'3338,,,,,8345,
'3339,,,,,322,
'3346,,,,,424,
'3354,,,,,173,
'3356,,,,,162,
'3357,,,,,130,
'3360,,,,,143,
'3362,,,,,316,
'3363,,,,,258,
'3372,,,,,604,
'3373,,,,,287,
'3374,,,,,429,
'3376,,,,,876,
'3379,,,,,113,
'3380,,,,,1923,
'3383,,,,,259,
'3388,,,,,53,
'3390,,,,,262,
'3402,,,,,1163,
'3406,,,,,1674,
'3413,,,,,813,
'3416,,,,,60,
'3419,,,,,1665,
'3426,,,,,5,
'3432,,,,,55,
'3434,,,,,123,
'3437,,,,,4162,
'3438,,,,,199,
'3441,,,,,99,
'3443,,,,,2951,
'3444,,,,,112,
'3450,,,,,197,
'3454,,,,,40,
'3455,,,,,31236,
'3465,,,,,40,
'3466,,,,,230,
'3479,,,,,166,
'3481,,,,,84135,
'3483,,,,,2219,
'3484,,,,,1851,
'3489,,,,,38,
'3490,,,,,262,
'3491,,,,,6525,
'3492,,,,,3147,
'3494,,,,,24,
'3498,,,,,39,
'3499,,,,,6323,
'3501,,,,,44,
'3504,,,,,922,
'3508,,,,,23344,
'3511,,,,,221,
'3512,,,,,40,
'3515,,,,,869,
'3516,,,,,106,
'3518,,,,,123,
'3520,,,,,135,
'3521,,,,,48,
'3522,,,,,138,
'3523,,,,,13,
'3526,,,,,4364,
'3527,,,,,643,
'3528,,,,,21,
'3529,,,,,1139,
'3530,,,,,918,
'3531,,,,,7,
'3532,,,,,7992,
'3533,,,,,371,
'3535,,,,,2727,
'3536,,,,,65,
'3537,,,,,1829,
'3540,,,,,77,
'3541,,,,,253,
'3543,,,,,172,
'3545,,,,,4115,
'3546,,,,,455,
'3548,,,,,2949,
'3550,,,,,87,
'3551,,,,,492,
'3552,,,,,408,
'3555,,,,,20,
'3556,,,,,3214,
'3557,,,,,41,
'3558,,,,,996,
'3563,,,,,1711,
'3564,,,,,37,
'3567,,,,,63,
'3570,,,,,69,
'3576,,,,,2314,
'3577,,,,,416,
'3580,,,,,801,
'3581,,,,,137,
'3583,,,,,3639,
'3587,,,,,426,
'3588,,,,,3757,
'3591,,,,,545,
'3592,,,,,747,
'3593,,,,,116,
'3594,,,,,722,
'3596,,,,,9881,
'3597,,,,,27,
'3605,,,,,3286,
'3607,,,,,1505,
'3609,,,,,320,
'3611,,,,,49,
'3615,,,,,456,
'3617,,,,,23,
'3622,,,,,111,
'3623,,,,,105,
'3624,,,,,35960,
'3625,,,,,282,
'3628,,,,,268,
'3629,,,,,5,
'3630,,,,,158,
'3631,,,,,49,
'3632,,,,,14,
'3642,,,,,13,
'3645,,,,,2374,
'3646,,,,,122,
'3652,,,,,30,
'3653,,,,,550,
'3661,,,,,5328,
'3663,,,,,84,
'3664,,,,,72,
'3665,,,,,4157,
'3666,,,,,196,
'3669,,,,,319,
'3672,,,,,287,
'3673,,,,,709,
'3675,,,,,3305,
'3679,,,,,54,
'3680,,,,,487,
'3682,,,,,3509,
'3684,,,,,172,
'3685,,,,,80,
'3686,,,,,209,
'3687,,,,,9498,
'3689,,,,,6347,
'3691,,,,,201,
'3693,,,,,398,
'3694,,,,,163,
'3701,,,,,17854,
'3702,,,,,3653,
'3703,,,,,409,
'3704,,,,,3949,
'3705,,,,,163,
'3706,,,,,3261,
'3707,,,,,9787,
'3708,,,,,689,
'3709,,,,,78,
'3710,,,,,11231,
'3711,,,,,18157,
'3712,,,,,292,
'3713,,,,,30,
'3714,,,,,51909,
'4102,,,,,62,
'4104,,,,,170,
'4105,,,,,405,
'4106,,,,,74,
'4107,,,,,207,
'4108,,,,,657,
'4109,,,,,661,
'4111,,,,,222,
'4113,,,,,37,
'4114,,,,,544,
'4116,,,,,904,
'4119,,,,,211,
'4120,,,,,229,
'4121,,,,,152,
'4123,,,,,826,
'4126,,,,,58,
'4127,,,,,201,
'4128,,,,,1238,
'4129,,,,,35,
'4130,,,,,435,
'4131,,,,,6,
'4133,,,,,2355,
'4137,,,,,119,
'4138,,,,,0,
'4139,,,,,7,
'4142,,,,,727,
'4147,,,,,823,
'4148,,,,,94,
'4153,,,,,22,
'4154,,,,,6,
'4155,,,,,48,
'4157,,,,,1080,
'4160,,,,,11,
'4161,,,,,8,
'4162,,,,,363,
'4163,,,,,29,
'4164,,,,,108,
'4167,,,,,297,
'4168,,,,,553,
'4171,,,,,2059,
'4173,,,,,33,
'4174,,,,,1933,
'4175,,,,,15,
'4183,,,,,2,
'4188,,,,,53,
'4190,,,,,19,
'4192,,,,,314,
'4198,,,,,18,
'4205,,,,,12,
'4207,,,,,209,
'4303,,,,,71,
'4304,,,,,118,
'4305,,,,,0,
'4306,,,,,658,
'4401,,,,,28,
'4402,,,,,105,
'4406,,,,,51,
'4413,,,,,1,
'4414,,,,,4594,
'4416,,,,,5,
'4417,,,,,34,
'4419,,,,,3,
'4420,,,,,32,
'4426,,,,,235,
'4429,,,,,2,
'4430,,,,,13,
'4432,,,,,283,
'4433,,,,,19,
'4438,,,,,128,
'4439,,,,,10,
'4440,,,,,135,
'4502,,,,,7,
'4503,,,,,472,
'4506,,,,,43,
'4510,,,,,129,
'4513,,,,,3243,
'4523,,,,,42,
'4526,,,,,91,
'4527,,,,,32,
'4528,,,,,25,
'4529,,,,,1665,
'4530,,,,,17,
'4532,,,,,144,
'4533,,,,,92,
'4534,,,,,198,
'4535,,,,,5,
'4536,,,,,65,
'4538,,,,,7,
'4540,,,,,39,
'4541,,,,,44,
'4542,,,,,35,
'4543,,,,,625,
'4545,,,,,33,
'4549,,,,,225,
'4550,,,,,25,
'4551,,,,,862,
'4552,,,,,161,
'4554,,,,,36,
'4555,,,,,24,
'4556,,,,,0,
'4557,,,,,26,
'4560,,,,,82,
'4561,,,,,267,
'4562,,,,,166,
'4563,,,,,26,
'4564,,,,,127,
'4566,,,,,35,
'4568,,,,,8,
'4571,,,,,143,
'4572,,,,,22,
'4576,,,,,76,
'4580,,,,,79,
'4581,,,,,8,
'4609,,,,,29,
'4702,,,,,68,
'4706,,,,,37,
'4707,,,,,475,
'4711,,,,,130,
'4714,,,,,460,
'4716,,,,,793,
'4720,,,,,917,
'4721,,,,,1597,
'4722,,,,,1338,
'4726,,,,,771,
'4728,,,,,271,
'4729,,,,,66,
'4735,,,,,40,
'4736,,,,,1004,
'4737,,,,,9,
'4739,,,,,3870,
'4741,,,,,0,
'4743,,,,,1187,
'4744,,,,,461,
'4745,,,,,143,
'4746,,,,,356,
'4747,,,,,3,
'4754,,,,,63,
'4755,,,,,11616,
'4760,,,,,52,
'4763,,,,,169,
'4764,,,,,39,
'4766,,,,,52,
'4767,,,,,7,
'4770,,,,,259,
'4804,,,,,224,
'4806,,,,,5,
'4807,,,,,156,
'4903,,,,,202,
'4904,,,,,4728,
'4905,,,,,0,
'4906,,,,,22594,
'4907,,,,,21,
'4908,,,,,89,
'4909,,,,,54,
'4911,,,,,6,
'4912,,,,,57,
'4915,,,,,1779,
'4916,,,,,321,
'4919,,,,,52323,
'4924,,,,,0,
'4927,,,,,4480,
'4930,,,,,606,
'4931,,,,,349,
'4933,,,,,136,
'4934,,,,,1042,
'4935,,,,,163,
'4938,,,,,7100,
'4939,,,,,1112,
'4942,,,,,348,
'4943,,,,,3389,
'4944,,,,,78,
'4945,,,,,80,
'4946,,,,,1328,
'4950,,,,,554,
'4952,,,,,461,
'4953,,,,,828,
'4956,,,,,3095,
'4958,,,,,2882,
'4960,,,,,10719,
'4961,,,,,4812,
'4966,,,,,1448,
'4967,,,,,1053,
'4968,,,,,1354,
'4971,,,,,106,
'4972,,,,,44,
'4973,,,,,101,
'4974,,,,,63,
'4976,,,,,572,
'4977,,,,,116,
'4979,,,,,122,
'4987,,,,,47,
'4989,,,,,305,
'4991,,,,,37,
'4994,,,,,318,
'4995,,,,,13,
'4999,,,,,81,
'5007,,,,,19,
'5009,,,,,3780,
'5011,,,,,6433,
'5013,,,,,43,
'5014,,,,,911,
'5015,,,,,100,
'5016,,,,,20,
'5102,,,,,8,
'5201,,,,,4,
'5202,,,,,17,
'5203,,,,,34,
'5205,,,,,1,
'5206,,,,,38,
'5209,,,,,12,
'5210,,,,,114,
'5211,,,,,69,
'5212,,,,,51,
'5213,,,,,318,
'5215,,,,,449,
'5220,,,,,46,
'5222,,,,,253,
'5223,,,,,34,
'5225,,,,,22,
'5227,,,,,939,
'5230,,,,,101,
'5234,,,,,941,
'5236,,,,,110,
'5243,,,,,399,
'5244,,,,,349,
'5245,,,,,6679,
'5251,,,,,51,
'5258,,,,,1139,
'5263,,,,,136,
'5269,,,,,910,
'5272,,,,,164,
'5274,,,,,238,
'5276,,,,,37,
'5278,,,,,55,
'5281,,,,,5,
'5283,,,,,76,
'5284,,,,,51,
'5285,,,,,760,
'5287,,,,,23,
'5288,,,,,48,
'5289,,,,,378,
'5291,,,,,217,
'5299,,,,,456,
'5301,,,,,25,
'5302,,,,,167,
'5306,,,,,147,
'5309,,,,,7855,
'5310,,,,,8,
'5312,,,,,36,
'5314,,,,,2,
'5315,,,,,201,
'5321,,,,,2635,
'5324,,,,,65,
'5328,,,,,444,
'5340,,,,,84,
'5344,,,,,2040,
'5345,,,,,4,
'5347,,,,,9631,
'5348,,,,,7,
'5351,,,,,35998,
'5353,,,,,54,
'5355,,,,,196,
'5356,,,,,126,
'5364,,,,,2,
'5371,,,,,1836,
'5381,,,,,65,
'5383,,,,,148,
'5386,,,,,124,
'5388,,,,,5613,
'5392,,,,,350,
'5398,,,,,57,
'5403,,,,,29,
'5410,,,,,264,
'5425,,,,,4430,
'5426,,,,,70,
'5432,,,,,9,
'5434,,,,,342,
'5438,,,,,54,
'5439,,,,,227,
'5443,,,,,495,
'5450,,,,,358,
'5452,,,,,1226,
'5455,,,,,1,
'5457,,,,,518,
'5460,,,,,39,
'5464,,,,,175,
'5465,,,,,65,
'5468,,,,,146,
'5469,,,,,895,
'5471,,,,,1169,
'5474,,,,,29,
'5475,,,,,1171,
'5478,,,,,170,
'5481,,,,,124,
'5483,,,,,13653,
'5484,,,,,20,
'5487,,,,,4,
'5488,,,,,54,
'5489,,,,,17,
'5490,,,,,106,
'5493,,,,,33,
'5498,,,,,288,
'5508,,,,,144,
'5511,,,,,42,
'5512,,,,,227,
'5514,,,,,13,
'5515,,,,,84,
'5516,,,,,102,
'5519,,,,,1210,
'5520,,,,,9,
'5521,,,,,623,
'5522,,,,,820,
'5523,,,,,37,
'5525,,,,,71,
'5529,,,,,170,
'5530,,,,,523,
'5531,,,,,207,
'5533,,,,,208,
'5534,,,,,318,
'5536,,,,,199,
'5538,,,,,177,
'5543,,,,,18,
'5546,,,,,39,
'5601,,,,,1,
'5603,,,,,249,
'5604,,,,,40,
'5607,,,,,678,
'5608,,,,,10584,
'5609,,,,,584,
'5701,,,,,94,
'5703,,,,,11,
'5704,,,,,16,
'5706,,,,,562,
'5820,,,,,501,
'5864,,,,,103,
'5871,,,,,3719,
'5876,,,,,3844,
'5878,,,,,7,
'5880,,,,,10406,
'5902,,,,,54,
'5903,,,,,11,
'5904,,,,,59,
'5905,,,,,369,
'5906,,,,,15,
'5907,,,,,87,
'6005,,,,,2060,
'6015,,,,,594,
'6016,,,,,728,
'6020,,,,,75,
'6021,,,,,3,
'6023,,,,,118,
'6024,,,,,155,
'6026,,,,,2511,
'6101,,,,,8,
'6103,,,,,8,
'6104,,,,,49445,
'6108,,,,,515,
'6109,,,,,27,
'6111,,,,,1658,
'6112,,,,,61,
'6113,,,,,106,
