Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1708,東鹼,-718,"-51,568",71.82,132773,0.54
'2618,長榮航,"-2,223","-77,977",35.08,194342,1.14
'2634,漢翔,-541,"-18,007",33.28,15632,3.46
'6508,惠光,-463,"-30,337",65.52,31800,1.46
