Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,"-1,311","-8,036",6.13,130074,1.01
'1524,耿鼎,-492,"-10,604",21.55,97026,0.51
'2498,宏達電,-248,"-15,005",60.5,84053,0.3
'3558,神準,-613,"-120,752",196.99,15061,4.07
'6235,華孚,-156,"-6,097",39.08,12530,1.25
'9934,成霖,-289,"-3,144",10.88,1540,18.77
