Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2882,國泰金,-208,"-9,670",46.49,132532,0.16
'2891,中信金,-297,"-6,347",21.37,67666,0.44
'3078,僑威,-469,"-26,492",56.49,6335,7.4
'3231,緯創,-218,"-7,020",32.2,10144,2.15
'6138,茂達,-577,"-62,781",108.81,17448,3.31
