Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'3037,欣興,-196,"-40,785",208.09,22441,0.87
'3532,台勝科,-116,"-28,570",246.29,7574,1.53
'4721,美琪瑪,-683,"-104,956",153.67,17724,3.85
