Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1909,榮成,"-1,026","-28,306",27.59,9059,11.33
'2481,強茂,-203,"-20,236",99.68,26615,0.76
'3707,漢磊,-275,"-24,965",90.78,21512,1.28
'6104,創惟,-338,"-35,277",104.37,20980,1.61
