Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2887,台新金,-130,"-2,313",17.79,58343,0.22
'2888,新光金,-109,"-1,066",9.78,346715,0.03
'3520,華盈,-290,"-4,926",16.99,13651,2.12
'3558,神準,-100,"-22,781",227.81,13963,0.72
'3596,智易,-791,"-98,681",124.75,3989,19.83
'3645,達邁,-189,"-11,166",59.08,19562,0.97
'5258,虹堡,-398,"-24,065",60.46,43615,0.91
'6163,華電網,-108,"-1,641",15.19,252,42.86
