Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1708,東鹼,"-4,081","-252,539",61.88,103814,3.93
'2834,臺企銀,-506,"-6,366",12.58,42047,1.2
'4121,優盛,"-1,003","-32,058",31.96,69550,1.44
'5009,榮剛,-297,"-8,736",29.41,23628,1.26
