Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00891,中信關鍵半導體,-111,"-1,532",13.8,16548,0.67
'1605,華新,"-1,042","-50,047",48.03,345923,0.3
'2353,宏��,-781,"-23,152",29.64,60728,1.29
'3710,連展投控,-296,"-3,638",12.29,5105,5.8
'6235,華孚,-691,"-31,029",44.9,110944,0.62
