Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2405,浩鑫,-100,"-1,355",13.55,3354,2.98
'2915,潤泰全,-171,"-14,417",84.31,1945,8.79
'3231,緯創,-152,"-4,363",28.7,6260,2.43
'3558,神準,-139,"-30,536",219.68,8751,1.59
