Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-221,"-1,237",5.6,245023,0.09
'2371,大同,-439,"-14,368",32.73,423860,0.1
'2515,中工,-219,"-1,883",8.6,6602,3.32
