Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'1101,,,,,12079,
'1102,,,,,5272,
'1103,,,,,2625,
'1104,,,,,444,
'1108,,,,,218,
'1109,,,,,249,
'1110,,,,,668,
'1201,,,,,1013,
'1203,,,,,35,
'1210,,,,,2965,
'1213,,,,,1,
'1215,,,,,375,
'1216,,,,,5840,
'1217,,,,,1507,
'1218,,,,,732,
'1219,,,,,381,
'1220,,,,,215,
'1225,,,,,39,
'1227,,,,,584,
'1229,,,,,879,
'1231,,,,,318,
'1232,,,,,55,
'1233,,,,,21,
'1234,,,,,95,
'1235,,,,,30,
'1236,,,,,33,
'1240,,,,,31,
'1256,,,,,27,
'1258,,,,,87,
'1259,,,,,40,
'1264,,,,,11,
'1268,,,,,14,
'1301,,,,,6940,
'1303,,,,,5293,
'1304,,,,,4784,
'1305,,,,,6566,
'1307,,,,,120,
'1308,,,,,3789,
'1309,,,,,2881,
'1310,,,,,3712,
'1312,,,,,5766,
'1313,,,,,7230,
'1314,,,,,16846,
'1315,,,,,79,
'1316,,,,,540,
'1319,,,,,471,
'1321,,,,,175,
'1323,,,,,48,
'1324,,,,,52,
'1325,,,,,267,
'1326,,,,,3030,
'1336,,,,,121,
'1337,,,,,438,
'1338,,,,,207,
'1339,,,,,53,
'1340,,,,,167,
'1341,,,,,26,
'1342,,,,,31,
'1402,,,,,4185,
'1409,,,,,2673,
'1410,,,,,8,
'1413,,,,,206,
'1414,,,,,3023,
'1416,,,,,184,
'1417,,,,,138,
'1418,,,,,11,
'1419,,,,,51,
'1423,,,,,112,
'1432,,,,,32,
'1434,,,,,1491,
'1435,,,,,73,
'1436,,,,,75,
'1437,,,,,58,
'1438,,,,,115,
'1439,,,,,22,
'1440,,,,,2987,
'1441,,,,,103,
'1442,,,,,1239,
'1443,,,,,46,
'1444,,,,,1729,
'1445,,,,,96,
'1446,,,,,38,
'1447,,,,,2328,
'1449,,,,,52,
'1451,,,,,165,
'1452,,,,,990,
'1453,,,,,57,
'1454,,,,,161,
'1455,,,,,5903,
'1456,,,,,1371,
'1457,,,,,550,
'1459,,,,,280,
'1460,,,,,2270,
'1463,,,,,87,
'1464,,,,,374,
'1465,,,,,23,
'1466,,,,,391,
'1467,,,,,2470,
'1468,,,,,62,
'1470,,,,,18,
'1471,,,,,562,
'1472,,,,,19,
'1473,,,,,44,
'1474,,,,,726,
'1475,,,,,36,
'1476,,,,,842,
'1477,,,,,2963,
'1503,,,,,108,
'1504,,,,,1343,
'1506,,,,,57,
'1512,,,,,280,
'1513,,,,,3537,
'1514,,,,,407,
'1515,,,,,346,
'1516,,,,,19,
'1517,,,,,9299,
'1519,,,,,335,
'1521,,,,,17,
'1522,,,,,191,
'1524,,,,,299,
'1525,,,,,20,
'1526,,,,,811,
'1527,,,,,316,
'1528,,,,,372,
'1529,,,,,464,
'1530,,,,,385,
'1531,,,,,563,
'1532,,,,,3935,
'1533,,,,,80,
'1535,,,,,42,
'1536,,,,,716,
'1537,,,,,77,
'1538,,,,,15,
'1539,,,,,38,
'1540,,,,,27,
'1541,,,,,19,
'1558,,,,,83,
'1560,,,,,2860,
'1565,,,,,136,
'1568,,,,,143,
'1569,,,,,407,
'1570,,,,,285,
'1580,,,,,65,
'1582,,,,,196,
'1583,,,,,13,
'1584,,,,,5644,
'1586,,,,,264,
'1587,,,,,156,
'1589,,,,,281,
'1590,,,,,1348,
'1591,,,,,51,
'1593,,,,,192,
'1595,,,,,330,
'1597,,,,,490,
'1598,,,,,344,
'1599,,,,,80,
'1603,,,,,108,
'1604,,,,,1632,
'1605,,,,,11883,
'1608,,,,,3199,
'1609,,,,,3026,
'1611,,,,,301,
'1612,,,,,1754,
'1614,,,,,103,
'1615,,,,,61,
'1616,,,,,381,
'1617,,,,,119,
'1618,,,,,426,
'1626,,,,,112,
'1701,,,,,277,
'1702,,,,,276,
'1707,,,,,74,
'1708,,,,,1992,
'1709,,,,,756,
'1710,,,,,1515,
'1711,,,,,1297,
'1712,,,,,360,
'1713,,,,,39,
'1714,,,,,2461,
'1717,,,,,1617,
'1718,,,,,5688,
'1720,,,,,114,
'1721,,,,,160,
'1722,,,,,1109,
'1723,,,,,194,
'1725,,,,,335,
'1726,,,,,45,
'1727,,,,,47502,
'1730,,,,,27,
'1731,,,,,138,
'1732,,,,,329,
'1733,,,,,73,
'1734,,,,,2450,
'1735,,,,,7,
'1736,,,,,605,
'1737,,,,,275,
'1742,,,,,113,
'1752,,,,,41,
'1760,,,,,321,
'1762,,,,,3505,
'1773,,,,,311,
'1776,,,,,1628,
'1777,,,,,48,
'1781,,,,,43,
'1783,,,,,860,
'1784,,,,,2205,
'1785,,,,,4984,
'1786,,,,,49,
'1788,,,,,29,
'1789,,,,,494,
'1795,,,,,1877,
'1796,,,,,1,
'1799,,,,,66,
'1802,,,,,12138,
'1805,,,,,77,
'1806,,,,,1158,
'1808,,,,,151,
'1809,,,,,765,
'1810,,,,,266,
'1813,,,,,18,
'1815,,,,,6060,
'1817,,,,,58,
'1903,,,,,850,
'1904,,,,,1795,
'1905,,,,,5260,
'1906,,,,,323,
'1907,,,,,1763,
'1909,,,,,7269,
'2002,,,,,56921,
'2006,,,,,8668,
'2007,,,,,45813,
'2008,,,,,706,
'2009,,,,,4933,
'2010,,,,,4510,
'2012,,,,,1617,
'2013,,,,,2661,
'2014,,,,,17445,
'2015,,,,,2197,
'2017,,,,,2785,
'2020,,,,,1474,
'2022,,,,,6092,
'2023,,,,,29783,
'2024,,,,,1117,
'2025,,,,,546,
'2027,,,,,20050,
'2028,,,,,2762,
'2029,,,,,2727,
'2030,,,,,13723,
'2031,,,,,3992,
'2032,,,,,3407,
'2033,,,,,838,
'2034,,,,,5961,
'2035,,,,,41,
'2038,,,,,4520,
'2049,,,,,903,
'2059,,,,,179,
'2061,,,,,119,
'2062,,,,,783,
'2063,,,,,31,
'2064,,,,,100,
'2065,,,,,86,
'2066,,,,,7,
'2067,,,,,116,
'2069,,,,,13808,
'2070,,,,,355,
'2101,,,,,727,
'2102,,,,,853,
'2103,,,,,1139,
'2104,,,,,2524,
'2105,,,,,4518,
'2106,,,,,1215,
'2107,,,,,315,
'2108,,,,,1437,
'2109,,,,,219,
'2114,,,,,97,
'2115,,,,,27,
'2201,,,,,2187,
'2204,,,,,1244,
'2206,,,,,513,
'2207,,,,,305,
'2208,,,,,5114,
'2211,,,,,627,
'2221,,,,,2026,
'2227,,,,,92,
'2228,,,,,95,
'2230,,,,,9,
'2231,,,,,244,
'2233,,,,,252,
'2235,,,,,22,
'2236,,,,,26,
'2239,,,,,179,
'2241,,,,,182,
'2243,,,,,931,
'2247,,,,,27,
'2250,,,,,132,
'2301,,,,,2902,
'2302,,,,,226,
'2303,,,,,638063,
'2305,,,,,1655,
'2308,,,,,5484,
'2312,,,,,5241,
'2313,,,,,3269,
'2314,,,,,4237,
'2316,,,,,121,
'2317,,,,,24501,
'2321,,,,,1,
'2323,,,,,14507,
'2324,,,,,7520,
'2327,,,,,3222,
'2328,,,,,4598,
'2329,,,,,42983,
'2330,,,,,53915,
'2331,,,,,6086,
'2332,,,,,1552,
'2337,,,,,21496,
'2338,,,,,14250,
'2340,,,,,16661,
'2342,,,,,12346,
'2344,,,,,80390,
'2345,,,,,3409,
'2347,,,,,1955,
'2348,,,,,535,
'2349,,,,,1917,
'2351,,,,,2858,
'2352,,,,,4091,
'2353,,,,,8350,
'2354,,,,,5248,
'2355,,,,,1469,
'2356,,,,,6614,
'2357,,,,,1572,
'2358,,,,,19879,
'2359,,,,,163,
'2360,,,,,1205,
'2362,,,,,215,
'2363,,,,,131709,
'2364,,,,,258,
'2365,,,,,199,
'2367,,,,,2057,
'2368,,,,,15389,
'2369,,,,,51047,
'2371,,,,,47738,
'2373,,,,,62,
'2374,,,,,1460,
'2375,,,,,2941,
'2376,,,,,7220,
'2377,,,,,4698,
'2379,,,,,2055,
'2380,,,,,273,
'2382,,,,,3470,
'2383,,,,,3012,
'2385,,,,,2245,
'2387,,,,,509,
'2388,,,,,3118,
'2390,,,,,5908,
'2392,,,,,491,
'2393,,,,,6612,
'2395,,,,,958,
'2397,,,,,45,
'2399,,,,,4482,
'2401,,,,,33613,
'2402,,,,,417,
'2404,,,,,570,
'2405,,,,,565,
'2406,,,,,12567,
'2408,,,,,9974,
'2409,,,,,83144,
'2412,,,,,6338,
'2413,,,,,157,
'2414,,,,,805,
'2415,,,,,312,
'2417,,,,,507,
'2419,,,,,226,
'2420,,,,,377,
'2421,,,,,202,
'2423,,,,,403,
'2424,,,,,4,
'2425,,,,,300,
'2426,,,,,1579,
'2427,,,,,138,
'2428,,,,,370,
'2429,,,,,17,
'2430,,,,,1716,
'2431,,,,,205,
'2433,,,,,68,
'2434,,,,,11,
'2436,,,,,69649,
'2438,,,,,22,
'2439,,,,,622,
'2440,,,,,470,
'2441,,,,,3434,
'2442,,,,,2599,
'2443,,,,,2,
'2444,,,,,124,
'2449,,,,,16364,
'2450,,,,,98,
'2451,,,,,436,
'2453,,,,,157,
'2454,,,,,5982,
