Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2323,中環,"-3,051","-24,646",8.08,16057,19.0
'2888,新光金,-130,"-1,163",8.95,22166,0.59
'3231,緯創,"-1,082","-30,223",27.93,11897,9.09
'3596,智易,-195,"-22,473",115.25,6542,2.98
'6104,創惟,-199,"-25,536",128.32,21138,0.94
'6217,中探針,-161,"-9,834",61.08,13348,1.21
