Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2891,中信金,-218,"-5,007",22.97,50096,0.44
'3264,欣銓,-334,"-23,279",69.7,34083,0.98
'6104,創惟,-500,"-66,043",132.09,75272,0.66
