Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2409,友達,"-1,928","-31,221",16.19,436079,0.44
'2609,陽明,-425,"-9,240",21.74,115482,0.37
'2610,華航,-210,"-2,425",11.55,169844,0.12
'2888,新光金,-595,"-4,881",8.2,27900,2.13
'3006,晶豪科,-493,"-30,939",62.76,11352,4.34
'3437,榮創,-512,"-14,950",29.2,3356,15.26
