交易日期,代號,名稱,買均,買量,賣均,賣量,累計買均,累計買量,損益,進場手續費,出場手續費,交易稅,淨損益,餘量,餘累買量,餘買均
2022-05-18,'2317,鴻海,106.03,350.0,,,106.03,350.0,,,,,,0.0,0.0,0.0
2022-05-19,'2317,鴻海,,,105.56,-419.0,106.03,-69.0,-164499.0,15865.0,15794.0,110838.0,-306996.0,0.0,0.0,
2022-05-27,'2317,鴻海,110.65,265.0,,,112.27642857142857,196.0,,,,,,0.0,0.0,
2022-06-15,'2317,鴻海,,,112.04,-305.0,112.27642857142857,-109.0,368350.0,12535.0,12693.0,89072.0,254050.0,,0.0,
