Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2002,中鋼,"-1,208","-44,441",36.79,464334,0.26
'2610,華航,-238,"-3,536",14.86,173696,0.14
'3006,晶豪科,-485,"-59,166",121.99,57423,0.84
