Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2409,友達,-631,"-11,348",17.98,193297,0.33
'2609,陽明,"-18,303","-527,914",28.84,393750,4.65
'3078,僑威,"-1,425","-84,652",59.4,53802,2.65
