Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2498,宏達電,-784,"-60,646",77.35,179260,0.44
'3062,建漢,"-1,971","-59,308",30.09,110178,1.79
'5351,鈺創,-492,"-38,246",77.74,17500,2.81
