Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2344,華邦電,-435,"-13,056",30.01,381155,0.11
'2609,陽明,"-4,810","-117,956",24.52,356237,1.35
'3006,晶豪科,"-1,074","-75,543",70.34,52833,2.03
'3711,日月光投控,"-1,992","-234,659",117.8,88834,2.24
'5351,鈺創,"-1,645","-37,566",22.84,8111,20.28
