Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00637L,元大滬深300正2,-303,"-6,109",20.16,94211,0.32
'1802,台玻,-225,"-8,358",37.15,50993,0.44
'6015,宏遠證,-604,"-13,244",21.93,6821,8.86
