Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2515,中工,-780,"-6,889",8.83,12482,6.25
'2603,長榮,"-1,764","-259,635",147.19,532740,0.33
'2609,陽明,-781,"-112,589",144.16,437511,0.18
'4121,優盛,-390,"-9,788",25.1,1496,26.07
'6223,旺矽,-312,"-45,358",145.38,6962,4.48
