Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2388,威盛,-155,"-11,155",71.97,4416,3.51
'2498,宏達電,-122,"-7,358",60.31,67898,0.18
'2888,新光金,-162,"-1,382",8.53,29188,0.56
'8069,元太,-201,"-38,940",193.73,20010,1.0
