Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1217,愛之味,-202,"-2,202",10.9,1771,11.41
'2317,鴻海,-277,"-28,931",104.44,26135,1.06
'2371,大同,-264,"-8,386",31.77,19655,1.34
