Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1409,新纖,"-4,849","-84,196",17.36,105605,4.59
'2323,中環,"-4,541","-42,090",9.27,80639,5.63
'3006,晶豪科,-583,"-56,241",96.47,31090,1.88
'3305,昇貿,-226,"-9,451",41.82,11400,1.98
'3481,群創,-247,"-5,620",22.75,736187,0.03
'4142,國光生,-816,"-47,358",58.04,19238,4.24
'6116,彩晶,-444,"-6,604",14.87,303427,0.15
'6138,茂達,-793,"-117,454",148.11,25650,3.09
