Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'1101,,,,,21420,
'1102,,,,,7418,
'1103,,,,,1277,
'1104,,,,,581,
'1108,,,,,10345,
'1109,,,,,488,
'1110,,,,,145,
'1201,,,,,1195,
'1203,,,,,96,
'1210,,,,,1681,
'1213,,,,,0,
'1215,,,,,780,
'1216,,,,,11892,
'1217,,,,,3994,
'1218,,,,,849,
'1219,,,,,513,
'1220,,,,,143,
'1225,,,,,85,
'1227,,,,,9552,
'1229,,,,,2062,
'1231,,,,,135,
'1232,,,,,67,
'1233,,,,,30,
'1234,,,,,543,
'1235,,,,,18,
'1236,,,,,22,
'1240,,,,,39,
'1256,,,,,35,
'1258,,,,,6,
'1259,,,,,4,
'1264,,,,,34,
'1268,,,,,18,
'1301,,,,,10837,
'1303,,,,,9996,
'1304,,,,,7631,
'1305,,,,,18686,
'1307,,,,,172,
'1308,,,,,2738,
'1309,,,,,7347,
'1310,,,,,2748,
'1312,,,,,9640,
'1313,,,,,9227,
'1314,,,,,67119,
'1315,,,,,308,
'1316,,,,,537,
'1319,,,,,1634,
'1321,,,,,170,
'1323,,,,,96,
'1324,,,,,16,
'1325,,,,,2344,
'1326,,,,,7323,
'1336,,,,,397,
'1337,,,,,1980,
'1338,,,,,357,
'1339,,,,,78,
'1340,,,,,203,
'1341,,,,,31,
'1342,,,,,100,
'1402,,,,,13483,
'1409,,,,,12006,
'1410,,,,,20,
'1413,,,,,22,
'1414,,,,,576,
'1416,,,,,472,
'1417,,,,,515,
'1418,,,,,8,
'1419,,,,,21,
'1423,,,,,424,
'1432,,,,,377,
'1434,,,,,2103,
'1435,,,,,198,
'1436,,,,,37,
'1437,,,,,76,
'1438,,,,,69,
'1439,,,,,40,
'1440,,,,,7112,
'1441,,,,,79,
'1442,,,,,118,
'1443,,,,,17,
'1444,,,,,8776,
'1445,,,,,205,
'1446,,,,,136,
'1447,,,,,7017,
'1449,,,,,134,
'1451,,,,,149,
'1452,,,,,369,
'1453,,,,,49,
'1454,,,,,39,
'1455,,,,,3893,
'1456,,,,,465,
'1457,,,,,997,
'1459,,,,,226,
'1460,,,,,591,
'1463,,,,,167,
'1464,,,,,444,
'1465,,,,,44,
'1466,,,,,16746,
'1467,,,,,4915,
'1468,,,,,162,
'1470,,,,,66,
'1471,,,,,418,
'1472,,,,,40,
'1473,,,,,138,
'1474,,,,,876,
'1475,,,,,44,
'1476,,,,,737,
'1477,,,,,1161,
'1503,,,,,112,
'1504,,,,,5948,
'1506,,,,,118,
'1512,,,,,19,
'1513,,,,,8649,
'1514,,,,,616,
'1515,,,,,6385,
'1516,,,,,171,
'1517,,,,,1234,
'1519,,,,,960,
'1521,,,,,45,
'1522,,,,,772,
'1524,,,,,1652,
'1525,,,,,89,
'1526,,,,,196,
'1527,,,,,995,
'1528,,,,,665,
'1529,,,,,52,
'1530,,,,,45,
'1531,,,,,356,
'1532,,,,,829,
'1533,,,,,3597,
'1535,,,,,255,
'1536,,,,,2766,
'1537,,,,,118,
'1538,,,,,11,
'1539,,,,,24,
'1540,,,,,188,
'1541,,,,,48,
'1558,,,,,153,
'1560,,,,,698,
'1565,,,,,275,
'1568,,,,,870,
'1569,,,,,1231,
'1570,,,,,339,
'1580,,,,,349,
'1582,,,,,343,
'1583,,,,,6,
'1584,,,,,62,
'1586,,,,,1245,
'1587,,,,,357,
'1589,,,,,548,
'1590,,,,,1230,
'1591,,,,,52,
'1593,,,,,651,
'1595,,,,,32,
'1597,,,,,1335,
'1598,,,,,771,
'1599,,,,,79,
'1603,,,,,91,
'1604,,,,,1886,
'1605,,,,,14095,
'1608,,,,,2819,
'1609,,,,,7919,
'1611,,,,,23275,
'1612,,,,,15684,
'1614,,,,,88,
'1615,,,,,222,
'1616,,,,,686,
'1617,,,,,134,
'1618,,,,,4573,
'1626,,,,,220,
'1701,,,,,598,
'1702,,,,,483,
'1707,,,,,319,
'1708,,,,,550,
'1709,,,,,533,
'1710,,,,,10351,
'1711,,,,,1255,
'1712,,,,,784,
'1713,,,,,100,
'1714,,,,,2265,
'1717,,,,,5462,
'1718,,,,,11474,
'1720,,,,,256,
'1721,,,,,178,
'1722,,,,,1627,
'1723,,,,,279,
'1725,,,,,31,
'1726,,,,,28,
'1727,,,,,232,
'1730,,,,,176,
'1731,,,,,1011,
'1732,,,,,1384,
'1733,,,,,120,
'1734,,,,,1277,
'1735,,,,,38,
'1736,,,,,746,
'1737,,,,,323,
'1742,,,,,212,
'1752,,,,,148,
'1760,,,,,879,
'1762,,,,,902,
'1773,,,,,941,
'1776,,,,,17,
'1777,,,,,667,
'1781,,,,,173,
'1783,,,,,173,
'1784,,,,,69,
'1785,,,,,10618,
'1786,,,,,71,
'1788,,,,,32,
'1789,,,,,868,
'1795,,,,,1066,
'1796,,,,,36,
'1799,,,,,1892,
'1802,,,,,28614,
'1805,,,,,2580,
'1806,,,,,1021,
'1808,,,,,204,
'1809,,,,,1060,
'1810,,,,,1331,
'1813,,,,,62,
'1815,,,,,11870,
'1817,,,,,231,
'1903,,,,,210,
'1904,,,,,6688,
'1905,,,,,19480,
'1906,,,,,1158,
'1907,,,,,13424,
'1909,,,,,54688,
'2002,,,,,26825,
'2006,,,,,8215,
'2007,,,,,3530,
'2008,,,,,482,
'2009,,,,,12212,
'2010,,,,,1976,
'2012,,,,,161,
'2013,,,,,7210,
'2014,,,,,56123,
'2015,,,,,666,
'2017,,,,,1180,
'2020,,,,,2582,
'2022,,,,,1804,
'2023,,,,,6795,
'2024,,,,,40,
'2025,,,,,215,
'2027,,,,,24720,
'2028,,,,,4095,
'2029,,,,,480,
'2030,,,,,2141,
'2031,,,,,2599,
'2032,,,,,1033,
'2033,,,,,330,
'2034,,,,,1783,
'2035,,,,,21,
'2038,,,,,4208,
'2049,,,,,2389,
'2059,,,,,305,
'2061,,,,,709,
'2062,,,,,405,
'2063,,,,,69,
'2064,,,,,6,
'2065,,,,,440,
'2066,,,,,61,
'2067,,,,,59,
'2069,,,,,82,
'2070,,,,,9,
'2101,,,,,892,
'2102,,,,,672,
'2103,,,,,8055,
'2104,,,,,5241,
'2105,,,,,4351,
'2106,,,,,2063,
'2107,,,,,1019,
'2108,,,,,4778,
'2109,,,,,231,
'2114,,,,,480,
'2115,,,,,1518,
'2201,,,,,6905,
'2204,,,,,516,
'2206,,,,,1546,
'2207,,,,,283,
'2208,,,,,6163,
'2221,,,,,31,
'2227,,,,,83,
'2228,,,,,98,
'2230,,,,,1781,
'2231,,,,,2447,
'2233,,,,,494,
'2235,,,,,30,
'2236,,,,,46,
'2239,,,,,265,
'2241,,,,,252,
'2243,,,,,17,
'2247,,,,,86,
'2301,,,,,12829,
'2302,,,,,841,
'2303,,,,,163944,
'2305,,,,,2267,
'2308,,,,,13515,
'2312,,,,,9251,
'2313,,,,,5837,
'2314,,,,,4898,
'2316,,,,,1082,
'2317,,,,,54679,
'2321,,,,,8,
'2323,,,,,6695,
'2324,,,,,25113,
'2327,,,,,7239,
'2328,,,,,48825,
'2329,,,,,11651,
'2330,,,,,57792,
'2331,,,,,51189,
'2332,,,,,4470,
'2337,,,,,99120,
'2338,,,,,16763,
'2340,,,,,7120,
'2342,,,,,3896,
'2344,,,,,101485,
'2345,,,,,2849,
'2347,,,,,4659,
'2348,,,,,615,
'2349,,,,,2462,
'2351,,,,,2672,
'2352,,,,,68408,
'2353,,,,,21764,
'2354,,,,,10606,
'2355,,,,,4003,
'2356,,,,,17399,
'2357,,,,,7460,
'2358,,,,,172,
'2359,,,,,210,
'2360,,,,,1639,
'2362,,,,,657,
'2363,,,,,22240,
'2364,,,,,135,
'2365,,,,,851,
'2367,,,,,10772,
'2368,,,,,41050,
'2369,,,,,6596,
'2371,,,,,244857,
'2373,,,,,29,
'2374,,,,,481,
'2375,,,,,3476,
'2376,,,,,6875,
'2377,,,,,7932,
'2379,,,,,3588,
'2380,,,,,785,
'2382,,,,,7971,
'2383,,,,,7591,
'2385,,,,,3051,
'2387,,,,,1861,
'2388,,,,,1388,
'2390,,,,,7133,
'2392,,,,,2215,
'2393,,,,,2726,
'2395,,,,,2037,
'2397,,,,,61,
'2399,,,,,10146,
'2401,,,,,19089,
'2402,,,,,1821,
'2404,,,,,787,
'2405,,,,,1405,
'2406,,,,,5689,
'2408,,,,,19418,
'2409,,,,,271162,
'2412,,,,,8483,
'2413,,,,,2044,
'2414,,,,,159,
'2415,,,,,5656,
'2417,,,,,2280,
'2419,,,,,587,
'2420,,,,,788,
'2421,,,,,2927,
'2423,,,,,96,
'2424,,,,,3,
'2425,,,,,678,
'2426,,,,,14427,
'2427,,,,,179,
'2428,,,,,1010,
'2429,,,,,59,
'2430,,,,,319,
'2431,,,,,374,
'2433,,,,,97,
'2434,,,,,4,
'2436,,,,,4701,
'2438,,,,,162,
'2439,,,,,2997,
'2440,,,,,370,
'2441,,,,,11116,
'2442,,,,,706,
'2443,,,,,71,
'2444,,,,,1658,
'2449,,,,,22908,
'2450,,,,,175,
'2451,,,,,2685,
'2453,,,,,218,
'2454,,,,,14215,
'2455,,,,,2100,
'2457,,,,,57581,
'2458,,,,,4137,
'2459,,,,,629,
'2460,,,,,5659,
'2461,,,,,735,
'2462,,,,,348,
'2464,,,,,1105,
'2465,,,,,1708,
'2466,,,,,105,
'2467,,,,,1765,
'2468,,,,,63,
'2471,,,,,679,
'2472,,,,,6824,
'2474,,,,,2985,
'2476,,,,,5274,
'2477,,,,,135,
'2478,,,,,1505,
'2480,,,,,753,
'2481,,,,,23014,
'2482,,,,,32,
'2483,,,,,314,
'2484,,,,,2450,
'2485,,,,,441,
'2486,,,,,9831,
'2488,,,,,826,
'2489,,,,,5493,
'2491,,,,,7031,
'2492,,,,,8777,
'2493,,,,,439,
'2495,,,,,352,
'2496,,,,,52,
'2497,,,,,762,
'2498,,,,,4459,
'2501,,,,,805,
'2504,,,,,7147,
'2505,,,,,2438,
'2506,,,,,129,
'2509,,,,,701,
'2511,,,,,1151,
'2514,,,,,104,
'2515,,,,,8766,
'2516,,,,,94,
'2520,,,,,8372,
'2524,,,,,56,
'2527,,,,,306,
'2528,,,,,161,
'2530,,,,,560,
'2534,,,,,341,
'2535,,,,,956,
'2536,,,,,170,
'2537,,,,,533,
'2538,,,,,514,
'2539,,,,,364,
'2540,,,,,83,
'2542,,,,,3718,
'2543,,,,,74,
'2545,,,,,293,
'2546,,,,,148,
'2547,,,,,1188,
'2548,,,,,575,
'2596,,,,,74,
'2597,,,,,186,
'2601,,,,,6477,
'2603,,,,,280461,
'2605,,,,,9203,
'2606,,,,,3920,
'2607,,,,,4700,
'2608,,,,,141,
'2609,,,,,378370,
'2610,,,,,619529,
'2611,,,,,1618,
'2612,,,,,664,
'2613,,,,,329,
'2614,,,,,1932,
'2615,,,,,33791,
'2616,,,,,113,
'2617,,,,,1777,
'2618,,,,,170598,
'2630,,,,,135,
'2633,,,,,8213,
'2634,,,,,12551,
'2636,,,,,14024,
