Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'1590,,,,,1163,
'1591,,,,,14,
'1593,,,,,127,
'1595,,,,,210,
'1597,,,,,381,
'1598,,,,,868,
'1599,,,,,165,
'1603,,,,,174,
'1604,,,,,1855,
'1605,,,,,10075,
'1608,,,,,3181,
'1609,,,,,9999,
'1611,,,,,485,
'1612,,,,,4740,
'1614,,,,,34,
'1615,,,,,126,
'1616,,,,,643,
'1617,,,,,193,
'1618,,,,,594,
'1626,,,,,60,
'1701,,,,,548,
'1702,,,,,2160,
'1707,,,,,66,
'1708,,,,,11338,
'1709,,,,,1474,
'1710,,,,,17303,
'1711,,,,,36402,
'1712,,,,,9058,
'1713,,,,,79,
'1714,,,,,3724,
'1717,,,,,3540,
'1718,,,,,14881,
'1720,,,,,240,
'1721,,,,,1026,
'1722,,,,,20253,
'1723,,,,,1418,
'1725,,,,,233,
'1726,,,,,34,
'1727,,,,,4748,
'1730,,,,,45,
'1731,,,,,361,
'1732,,,,,728,
'1733,,,,,147,
'1734,,,,,8534,
'1735,,,,,18,
'1736,,,,,1576,
'1737,,,,,397,
'1742,,,,,3665,
'1752,,,,,132,
'1760,,,,,1142,
'1762,,,,,1350,
'1773,,,,,641,
'1776,,,,,1052,
'1777,,,,,30,
'1781,,,,,70,
'1783,,,,,1249,
'1784,,,,,339,
'1785,,,,,26719,
'1786,,,,,120,
'1788,,,,,8,
'1789,,,,,572,
'1795,,,,,4832,
'1796,,,,,419,
'1799,,,,,76,
'1802,,,,,19807,
'1805,,,,,45,
'1806,,,,,3032,
'1808,,,,,70,
'1809,,,,,3174,
'1810,,,,,7494,
'1813,,,,,22,
'1815,,,,,5520,
'1817,,,,,23,
'1903,,,,,2043,
'1904,,,,,5662,
'1905,,,,,10052,
'1906,,,,,819,
'1907,,,,,6190,
'1909,,,,,8816,
'2002,,,,,107922,
'2006,,,,,7842,
'2007,,,,,9341,
'2008,,,,,555,
'2009,,,,,5237,
'2010,,,,,5576,
'2012,,,,,994,
'2013,,,,,13822,
'2014,,,,,27487,
'2015,,,,,1139,
'2017,,,,,2989,
'2020,,,,,1876,
'2022,,,,,7327,
'2023,,,,,33077,
'2024,,,,,700,
'2025,,,,,515,
'2027,,,,,29303,
'2028,,,,,2413,
'2029,,,,,2832,
'2030,,,,,9331,
'2031,,,,,4649,
'2032,,,,,1698,
'2033,,,,,2097,
'2034,,,,,7383,
'2035,,,,,63,
'2038,,,,,6705,
'2049,,,,,1825,
'2059,,,,,124,
'2061,,,,,106,
'2062,,,,,704,
'2063,,,,,83,
'2064,,,,,194,
'2065,,,,,263,
'2066,,,,,22,
'2067,,,,,88,
'2069,,,,,4090,
'2070,,,,,103,
'2101,,,,,1651,
'2102,,,,,2104,
'2103,,,,,2469,
'2104,,,,,2497,
'2105,,,,,4807,
'2106,,,,,1550,
'2107,,,,,417,
'2108,,,,,3600,
'2109,,,,,215,
'2114,,,,,211,
'2115,,,,,51,
'2201,,,,,6871,
'2204,,,,,1411,
'2206,,,,,764,
'2207,,,,,103,
'2208,,,,,7062,
'2211,,,,,876,
'2221,,,,,970,
'2227,,,,,40,
'2228,,,,,126,
'2230,,,,,12,
'2231,,,,,564,
'2233,,,,,471,
'2235,,,,,41,
'2236,,,,,84,
'2239,,,,,255,
'2241,,,,,171,
'2243,,,,,356,
'2247,,,,,59,
'2250,,,,,218,
'2301,,,,,3996,
'2302,,,,,506,
'2303,,,,,131588,
'2305,,,,,202,
'2308,,,,,7606,
'2312,,,,,9764,
'2313,,,,,5526,
'2314,,,,,12214,
'2316,,,,,203,
'2317,,,,,25434,
'2321,,,,,1,
'2323,,,,,9176,
'2324,,,,,13860,
'2327,,,,,5261,
'2328,,,,,9457,
'2329,,,,,9931,
'2330,,,,,22288,
'2331,,,,,7305,
'2332,,,,,2098,
'2337,,,,,12531,
'2338,,,,,5699,
'2340,,,,,6252,
'2342,,,,,3225,
'2344,,,,,30771,
'2345,,,,,3194,
'2347,,,,,2223,
'2348,,,,,319,
'2349,,,,,2416,
'2351,,,,,5286,
'2352,,,,,4279,
'2353,,,,,13337,
'2354,,,,,38282,
'2355,,,,,857,
'2356,,,,,12590,
'2357,,,,,1726,
'2358,,,,,10016,
'2359,,,,,411,
'2360,,,,,552,
'2362,,,,,143,
'2363,,,,,12393,
'2365,,,,,567,
'2367,,,,,3440,
'2368,,,,,13773,
'2369,,,,,13484,
'2371,,,,,69668,
'2373,,,,,14,
'2374,,,,,1353,
'2375,,,,,1507,
'2376,,,,,3458,
'2377,,,,,2472,
'2379,,,,,2381,
'2380,,,,,572,
'2382,,,,,4440,
'2383,,,,,1760,
'2385,,,,,1479,
'2387,,,,,545,
'2388,,,,,1758,
'2390,,,,,7104,
'2392,,,,,629,
'2393,,,,,2465,
'2395,,,,,552,
'2397,,,,,38,
'2399,,,,,2963,
'2401,,,,,12440,
'2402,,,,,1495,
'2404,,,,,346,
'2405,,,,,732,
'2406,,,,,21721,
'2408,,,,,12035,
'2409,,,,,86512,
'2412,,,,,6200,
'2413,,,,,521,
'2414,,,,,1507,
'2415,,,,,539,
'2419,,,,,272,
'2420,,,,,1031,
'2421,,,,,788,
'2423,,,,,363,
'2424,,,,,16,
'2425,,,,,158,
'2426,,,,,2467,
'2427,,,,,185,
'2428,,,,,279,
'2429,,,,,25,
'2430,,,,,4600,
'2431,,,,,534,
'2433,,,,,28,
'2434,,,,,34,
'2436,,,,,30565,
'2438,,,,,88,
'2439,,,,,943,
'2440,,,,,623,
'2441,,,,,1515,
'2442,,,,,4867,
'2443,,,,,88,
'2444,,,,,265,
'2449,,,,,10640,
'2450,,,,,53,
'2451,,,,,539,
'2453,,,,,242,
'2454,,,,,4625,
'2455,,,,,1944,
'2457,,,,,5935,
'2458,,,,,2492,
'2459,,,,,71,
'2460,,,,,1089,
'2461,,,,,2059,
'2462,,,,,73,
'2464,,,,,721,
'2465,,,,,1342,
'2466,,,,,92,
'2467,,,,,419,
'2468,,,,,51,
'2471,,,,,82,
'2472,,,,,787,
'2474,,,,,1405,
'2476,,,,,4157,
'2477,,,,,989,
'2478,,,,,547,
'2480,,,,,170,
'2481,,,,,11590,
'2482,,,,,216,
'2483,,,,,1023,
'2484,,,,,2671,
'2485,,,,,1380,
'2486,,,,,33571,
'2488,,,,,79,
'2489,,,,,3795,
'2491,,,,,644,
'2492,,,,,2434,
'2493,,,,,476,
'2495,,,,,865,
'2496,,,,,10,
'2497,,,,,633,
'2498,,,,,6040,
'2501,,,,,410,
'2504,,,,,4183,
'2505,,,,,608,
'2506,,,,,137,
'2509,,,,,270,
'2511,,,,,2096,
'2514,,,,,90,
'2515,,,,,4489,
'2516,,,,,252,
'2520,,,,,2105,
'2524,,,,,106,
'2527,,,,,461,
'2528,,,,,10,
'2530,,,,,2091,
'2534,,,,,2468,
'2535,,,,,589,
'2536,,,,,74,
'2537,,,,,1129,
'2538,,,,,2069,
'2539,,,,,420,
'2540,,,,,56,
'2542,,,,,2553,
'2543,,,,,15,
'2545,,,,,472,
'2546,,,,,56,
'2547,,,,,1056,
'2548,,,,,456,
'2596,,,,,186,
'2597,,,,,384,
'2601,,,,,20954,
'2603,,,,,323851,
'2605,,,,,56955,
'2606,,,,,98439,
'2607,,,,,12636,
'2608,,,,,1872,
'2609,,,,,203393,
'2610,,,,,129733,
'2611,,,,,8872,
'2612,,,,,23647,
'2613,,,,,1365,
'2614,,,,,14471,
'2615,,,,,84141,
'2616,,,,,62,
'2617,,,,,16949,
'2618,,,,,135270,
'2630,,,,,799,
'2633,,,,,6059,
'2634,,,,,1567,
'2636,,,,,13616,
'2637,,,,,20333,
'2640,,,,,20,
'2641,,,,,15273,
'2642,,,,,1967,
'2643,,,,,324,
'2701,,,,,69,
'2702,,,,,739,
'2704,,,,,550,
'2705,,,,,1282,
'2706,,,,,676,
'2707,,,,,1011,
'2712,,,,,17,
'2718,,,,,5,
'2719,,,,,0,
'2722,,,,,362,
'2723,,,,,5396,
'2724,,,,,43,
'2726,,,,,35,
'2727,,,,,4160,
'2729,,,,,35,
'2731,,,,,1622,
'2732,,,,,331,
'2734,,,,,450,
'2736,,,,,482,
'2739,,,,,171,
'2740,,,,,5,
'2743,,,,,331,
'2745,,,,,162,
'2748,,,,,134,
'2752,,,,,23,
'2753,,,,,314,
'2754,,,,,128,
'2755,,,,,7,
'2801,,,,,5524,
'2809,,,,,1569,
'2812,,,,,3407,
'2816,,,,,27,
'2820,,,,,554,
'2832,,,,,258,
'2834,,,,,10734,
'2836,,,,,311,
'2838,,,,,1018,
'2841,,,,,1298,
'2845,,,,,2099,
'2849,,,,,51,
'2850,,,,,75,
'2851,,,,,1379,
'2852,,,,,61,
'2855,,,,,2848,
'2867,,,,,4045,
'2880,,,,,11116,
'2881,,,,,21367,
'2882,,,,,18916,
'2883,,,,,43566,
'2884,,,,,16122,
'2885,,,,,8768,
'2886,,,,,9389,
'2887,,,,,21243,
'2888,,,,,37147,
'2889,,,,,2975,
'2890,,,,,12359,
'2891,,,,,21165,
'2892,,,,,9353,
'2897,,,,,3203,
'2901,,,,,49,
'2903,,,,,1024,
'2904,,,,,78,
'2905,,,,,3348,
'2906,,,,,302,
'2908,,,,,377,
'2910,,,,,7,
'2911,,,,,306,
'2912,,,,,934,
'2913,,,,,6083,
'2915,,,,,15009,
'2916,,,,,20,
'2923,,,,,7,
'2924,,,,,0,
'2926,,,,,41,
'2929,,,,,487,
'2936,,,,,8,
'2937,,,,,129,
'2939,,,,,537,
'3002,,,,,59,
'3003,,,,,2843,
'3004,,,,,81,
'3005,,,,,562,
'3006,,,,,23277,
'3008,,,,,538,
'3010,,,,,732,
'3011,,,,,1294,
'3013,,,,,191,
'3014,,,,,2236,
'3015,,,,,273,
'3016,,,,,5312,
'3017,,,,,11616,
'3018,,,,,46,
'3019,,,,,1571,
'3021,,,,,361,
'3022,,,,,176,
'3023,,,,,416,
'3024,,,,,904,
'3025,,,,,779,
'3026,,,,,1045,
'3027,,,,,523,
'3028,,,,,726,
'3029,,,,,851,
'3030,,,,,426,
'3031,,,,,2060,
'3032,,,,,113,
'3033,,,,,11476,
'3034,,,,,3751,
'3035,,,,,34154,
'3036,,,,,1290,
'3037,,,,,26136,
'3038,,,,,544,
'3040,,,,,104,
'3041,,,,,1996,
'3042,,,,,9088,
'3043,,,,,218,
'3044,,,,,1037,
'3045,,,,,2553,
'3046,,,,,60,
'3047,,,,,534,
'3048,,,,,1831,
'3049,,,,,6183,
'3050,,,,,2070,
'3051,,,,,1124,
'3052,,,,,270,
'3054,,,,,1154,
'3055,,,,,55,
'3056,,,,,653,
'3057,,,,,162,
'3058,,,,,1682,
'3059,,,,,2186,
'3060,,,,,1401,
'3062,,,,,15971,
'3064,,,,,6,
'3066,,,,,27,
'3067,,,,,7,
'3071,,,,,203,
'3073,,,,,1,
'3078,,,,,1069,
'3081,,,,,276,
'3083,,,,,252,
'3085,,,,,18,
'3086,,,,,8,
'3088,,,,,159,
'3089,,,,,71,
'3090,,,,,573,
'3092,,,,,1598,
'3093,,,,,66,
'3094,,,,,627,
'3095,,,,,23,
'3105,,,,,1602,
'3114,,,,,613,
'3115,,,,,3,
'3118,,,,,11,
'3122,,,,,1678,
'3128,,,,,824,
'3130,,,,,2,
'3131,,,,,244,
'3138,,,,,930,
'3141,,,,,3002,
'3147,,,,,240,
'3149,,,,,1083,
'3152,,,,,707,
'3162,,,,,2523,
'3163,,,,,369,
'3164,,,,,59,
'3167,,,,,256,
'3169,,,,,2275,
'3171,,,,,22,
'3176,,,,,940,
'3178,,,,,759,
'3188,,,,,911,
'3189,,,,,20388,
'3191,,,,,100,
'3202,,,,,436,
'3205,,,,,41,
'3206,,,,,61,
'3207,,,,,917,
'3209,,,,,1219,
'3211,,,,,437,
'3213,,,,,152,
'3217,,,,,398,
'3218,,,,,180,
'3219,,,,,158,
'3221,,,,,1469,
'3224,,,,,147,
'3226,,,,,3,
'3227,,,,,1965,
'3228,,,,,2057,
'3229,,,,,115,
'3230,,,,,931,
'3231,,,,,7847,
'3232,,,,,1707,
'3234,,,,,406,
'3236,,,,,317,
'3252,,,,,272,
'3257,,,,,1110,
'3259,,,,,30,
'3260,,,,,8273,
'3264,,,,,5883,
'3265,,,,,332,
'3266,,,,,27,
'3268,,,,,366,
'3272,,,,,145,
'3276,,,,,431,
'3284,,,,,33,
'3285,,,,,28,
'3287,,,,,70,
'3288,,,,,29,
'3289,,,,,157,
'3290,,,,,1839,
'3293,,,,,2358,
'3294,,,,,23324,
'3296,,,,,810,
'3297,,,,,73,
'3303,,,,,259,
'3305,,,,,6483,
'3306,,,,,558,
'3308,,,,,178,
'3310,,,,,5,
'3311,,,,,75,
'3312,,,,,890,
'3313,,,,,41,
'3317,,,,,3928,
'3321,,,,,251,
'3322,,,,,692,
'3323,,,,,606,
'3324,,,,,761,
'3325,,,,,185,
'3332,,,,,34,
'3338,,,,,549,
'3339,,,,,459,
'3346,,,,,617,
'3354,,,,,694,
'3356,,,,,709,
'3357,,,,,544,
'3360,,,,,70,
'3362,,,,,1279,
'3363,,,,,613,
'3372,,,,,1940,
'3373,,,,,460,
'3374,,,,,2051,
'3376,,,,,339,
'3379,,,,,259,
'3380,,,,,672,
'3383,,,,,58,
'3388,,,,,129,
'3390,,,,,92,
'3402,,,,,229,
'3406,,,,,4101,
'3413,,,,,643,
'3416,,,,,58,
'3419,,,,,338,
'3426,,,,,1,
'3432,,,,,274,
'3434,,,,,10,
'3437,,,,,1107,
'3438,,,,,623,
'3441,,,,,409,
'3443,,,,,2851,
'3444,,,,,214,
'3450,,,,,492,
'3454,,,,,68,
'3455,,,,,249,
'3465,,,,,76,
'3466,,,,,2124,
'3479,,,,,56,
'3481,,,,,127398,
'3483,,,,,2282,
'3484,,,,,545,
'3489,,,,,88,
'3490,,,,,311,
'3491,,,,,597,
'3492,,,,,129,
'3494,,,,,43,
'3498,,,,,94,
'3499,,,,,71,
'3501,,,,,191,
'3504,,,,,5597,
'3508,,,,,435,
'3511,,,,,1024,
'3512,,,,,49,
'3515,,,,,1158,
'3516,,,,,30,
'3518,,,,,227,
'3520,,,,,80,
'3521,,,,,48,
'3522,,,,,344,
'3523,,,,,26,
'3526,,,,,770,
'3527,,,,,3813,
'3528,,,,,90,
'3529,,,,,909,
'3530,,,,,2094,
'3531,,,,,9,
'3532,,,,,2869,
'3533,,,,,403,
'3535,,,,,644,
'3536,,,,,32,
'3537,,,,,127,
'3540,,,,,469,
'3541,,,,,611,
'3543,,,,,118,
'3545,,,,,13652,
'3546,,,,,377,
'3548,,,,,265,
'3550,,,,,453,
'3551,,,,,1545,
'3552,,,,,2581,
'3556,,,,,1347,
'3557,,,,,99,
'3558,,,,,56,
'3563,,,,,138,
'3564,,,,,116,
'3567,,,,,95,
'3570,,,,,33,
'3576,,,,,10877,
'3577,,,,,82,
'3580,,,,,309,
'3581,,,,,294,
'3583,,,,,1471,
'3587,,,,,864,
'3588,,,,,5106,
'3591,,,,,1142,
'3593,,,,,29,
'3594,,,,,233,
'3596,,,,,1175,
'3597,,,,,110,
'3605,,,,,2004,
'3607,,,,,328,
'3609,,,,,1176,
'3611,,,,,16,
'3615,,,,,476,
'3617,,,,,33,
'3622,,,,,215,
'3623,,,,,95,
'3624,,,,,1149,
'3625,,,,,622,
'3628,,,,,11,
'3629,,,,,0,
'3630,,,,,719,
'3631,,,,,45,
'3632,,,,,1,
'3642,,,,,169,
'3645,,,,,522,
'3646,,,,,113,
'3652,,,,,254,
'3653,,,,,3533,
'3661,,,,,4789,
'3663,,,,,8502,
'3664,,,,,86,
'3665,,,,,1227,
'3666,,,,,401,
'3669,,,,,507,
'3672,,,,,57,
'3673,,,,,2206,
'3675,,,,,2678,
'3679,,,,,99,
'3680,,,,,567,
'3682,,,,,2217,
'3684,,,,,22,
'3685,,,,,47,
'3686,,,,,2534,
'3687,,,,,640,
'3689,,,,,6382,
'3691,,,,,6399,
'3693,,,,,75,
'3694,,,,,300,
'3701,,,,,2912,
'3702,,,,,3611,
'3703,,,,,1173,
'3704,,,,,2477,
'3705,,,,,138,
'3706,,,,,4186,
'3707,,,,,41166,
'3708,,,,,17408,
'3709,,,,,478,
'3710,,,,,434,
'3711,,,,,24035,
'3712,,,,,5360,
'3713,,,,,1103,
'3714,,,,,4523,
'4102,,,,,110,
'4104,,,,,152,
'4105,,,,,1694,
'4106,,,,,872,
'4107,,,,,401,
'4108,,,,,544,
'4109,,,,,66,
'4111,,,,,64,
'4113,,,,,426,
'4114,,,,,515,
'4116,,,,,17,
'4119,,,,,367,
'4120,,,,,17,
'4121,,,,,717,
'4123,,,,,1832,
'4126,,,,,399,
'4127,,,,,223,
'4128,,,,,1214,
'4129,,,,,133,
'4130,,,,,406,
'4131,,,,,16,
'4133,,,,,1506,
'4137,,,,,69,
'4138,,,,,16,
'4139,,,,,6,
'4142,,,,,4604,
'4147,,,,,7058,
'4148,,,,,194,
'4153,,,,,541,
'4154,,,,,86,
'4155,,,,,182,
'4157,,,,,1075,
'4160,,,,,33,
'4161,,,,,27,
'4162,,,,,316,
'4163,,,,,27,
'4164,,,,,382,
'4167,,,,,1229,
'4168,,,,,338,
'4171,,,,,1039,
'4173,,,,,353,
'4174,,,,,393,
'4175,,,,,439,
'4183,,,,,12,
'4188,,,,,25,
'4190,,,,,46,
'4192,,,,,2881,
'4198,,,,,13,
'4205,,,,,59,
'4207,,,,,322,
'4303,,,,,76,
'4304,,,,,0,
'4305,,,,,4,
'4306,,,,,3438,
'4401,,,,,305,
'4402,,,,,239,
'4406,,,,,350,
'4413,,,,,14,
'4414,,,,,1350,
'4416,,,,,16,
'4417,,,,,123,
'4419,,,,,0,
'4420,,,,,74,
'4426,,,,,152,
'4429,,,,,6,
'4430,,,,,8,
'4432,,,,,99,
'4433,,,,,33,
'4438,,,,,42,
'4439,,,,,17,
'4502,,,,,7,
'4503,,,,,5724,
'4506,,,,,307,
'4510,,,,,81,
'4513,,,,,511,
'4523,,,,,62,
'4526,,,,,464,
'4527,,,,,35,
'4528,,,,,43,
'4529,,,,,65,
'4530,,,,,90,
'4532,,,,,558,
'4533,,,,,113,
'4534,,,,,241,
'4535,,,,,11,
'4536,,,,,132,
'4538,,,,,24,
'4540,,,,,134,
'4541,,,,,107,
'4542,,,,,3,
'4543,,,,,315,
'4545,,,,,66,
'4549,,,,,50,
'4550,,,,,66,
'4551,,,,,316,
'4552,,,,,149,
'4554,,,,,56,
'4555,,,,,79,
'4556,,,,,1,
'4557,,,,,6,
'4560,,,,,130,
'4561,,,,,144,
'4562,,,,,99,
'4563,,,,,7,
'4564,,,,,622,
'4566,,,,,56,
'4568,,,,,2,
'4571,,,,,75,
'4572,,,,,94,
'4576,,,,,201,
'4580,,,,,35,
'4581,,,,,25,
'4609,,,,,9,
'4702,,,,,805,
'4706,,,,,7,
'4707,,,,,2623,
'4711,,,,,960,
'4714,,,,,979,
'4716,,,,,232,
'4720,,,,,1106,
'4721,,,,,6852,
'4722,,,,,1384,
'4726,,,,,1685,
'4728,,,,,93,
'4729,,,,,41,
'4735,,,,,357,
'4736,,,,,811,
'4737,,,,,60,
'4739,,,,,3233,
'4741,,,,,33,
'4743,,,,,1361,
'4744,,,,,66,
'4745,,,,,14,
'4746,,,,,2218,
'4747,,,,,6,
'4754,,,,,9,
'4755,,,,,94,
'4760,,,,,288,
'4763,,,,,67,
'4764,,,,,15,
'4766,,,,,20,
'4767,,,,,18,
'4804,,,,,187,
'4806,,,,,32,
'4807,,,,,37,
'4903,,,,,583,
'4904,,,,,2476,
'4905,,,,,3,
'4906,,,,,1903,
'4907,,,,,29,
'4908,,,,,191,
'4909,,,,,259,
'4911,,,,,36,
'4912,,,,,158,
'4915,,,,,1192,
'4916,,,,,198,
'4919,,,,,26296,
'4924,,,,,2,
'4927,,,,,4130,
'4930,,,,,408,
'4931,,,,,145,
'4933,,,,,166,
'4934,,,,,11601,
'4935,,,,,333,
'4938,,,,,5196,
'4939,,,,,991,
'4942,,,,,659,
'4943,,,,,498,
'4944,,,,,151,
'4945,,,,,225,
'4946,,,,,197,
'4950,,,,,262,
'4952,,,,,1288,
'4953,,,,,258,
'4956,,,,,1094,
'4958,,,,,3305,
'4960,,,,,7673,
'4961,,,,,8580,
'4966,,,,,599,
'4967,,,,,2579,
'4968,,,,,1486,
'4971,,,,,78,
'4972,,,,,6,
'4973,,,,,482,
'4974,,,,,579,
'4976,,,,,1632,
'4977,,,,,95,
'4979,,,,,355,
'4987,,,,,123,
'4989,,,,,2482,
'4991,,,,,29,
'4994,,,,,14,
'4995,,,,,3,
'4999,,,,,363,
'5007,,,,,128,
'5009,,,,,8380,
'5011,,,,,336,
'5013,,,,,286,
'5014,,,,,4947,
'5015,,,,,74,
'5016,,,,,88,
'5102,,,,,42,
'5201,,,,,16,
'5202,,,,,325,
'5203,,,,,78,
'5205,,,,,2,
'5206,,,,,47,
'5209,,,,,16,
'5210,,,,,5673,
'5211,,,,,654,
'5212,,,,,4,
'5213,,,,,112,
'5215,,,,,315,
'5220,,,,,71,
'5223,,,,,115,
'5225,,,,,32,
'5227,,,,,2049,
'5230,,,,,34,
'5234,,,,,91,
'5236,,,,,327,
'5243,,,,,6577,
'5245,,,,,711,
'5251,,,,,7,
'5258,,,,,1340,
'5263,,,,,575,
'5269,,,,,1320,
'5272,,,,,1864,
'5274,,,,,173,
'5276,,,,,0,
'5278,,,,,10,
'5281,,,,,7,
'5283,,,,,55,
'5284,,,,,4,
'5285,,,,,2386,
'5287,,,,,25,
'5288,,,,,51,
'5289,,,,,345,
'5291,,,,,379,
'5299,,,,,1141,
'5301,,,,,40,
'5302,,,,,741,
'5306,,,,,263,
'5309,,,,,5444,
'5310,,,,,25,
'5312,,,,,68,
'5314,,,,,11,
'5315,,,,,464,
'5321,,,,,1177,
'5324,,,,,475,
'5328,,,,,1856,
'5340,,,,,695,
'5344,,,,,131,
'5345,,,,,10,
'5347,,,,,8498,
'5348,,,,,26,
'5351,,,,,22207,
'5353,,,,,52,
'5355,,,,,277,
'5356,,,,,105,
'5364,,,,,3,
'5371,,,,,410,
'5381,,,,,189,
'5383,,,,,202,
'5386,,,,,119,
'5388,,,,,251,
'5392,,,,,307,
'5398,,,,,28,
'5403,,,,,103,
'5410,,,,,228,
'5425,,,,,9648,
'5426,,,,,64,
'5432,,,,,2,
'5434,,,,,286,
'5438,,,,,258,
'5439,,,,,1337,
'5443,,,,,999,
'5450,,,,,76,
'5452,,,,,1388,
'5455,,,,,10,
'5457,,,,,2662,
'5460,,,,,50,
'5464,,,,,290,
'5465,,,,,73,
'5468,,,,,45,
'5469,,,,,2349,
'5471,,,,,2563,
'5474,,,,,229,
'5475,,,,,3159,
'5478,,,,,185,
'5481,,,,,249,
'5483,,,,,4445,
'5484,,,,,23,
'5487,,,,,22,
'5488,,,,,77,
'5489,,,,,16,
'5490,,,,,169,
'5493,,,,,9,
'5498,,,,,1357,
'5508,,,,,282,
'5511,,,,,22,
'5512,,,,,971,
'5514,,,,,15,
'5515,,,,,281,
'5516,,,,,29,
'5519,,,,,890,
'5520,,,,,2,
'5521,,,,,1958,
'5522,,,,,1181,
'5523,,,,,104,
'5525,,,,,191,
'5529,,,,,312,
'5530,,,,,580,
'5531,,,,,1199,
'5533,,,,,259,
'5534,,,,,272,
'5536,,,,,108,
'5538,,,,,198,
'5543,,,,,156,
'5546,,,,,28,
'5601,,,,,234,
'5603,,,,,755,
'5604,,,,,47,
'5607,,,,,5260,
'5608,,,,,30333,
'5609,,,,,2572,
'5701,,,,,380,
'5703,,,,,0,
'5704,,,,,48,
'5706,,,,,1073,
'5820,,,,,787,
'5864,,,,,994,
'5871,,,,,3159,
'5876,,,,,2058,
'5878,,,,,1,
'5880,,,,,8725,
'5902,,,,,121,
'5903,,,,,13,
'5904,,,,,158,
'5905,,,,,17691,
'5906,,,,,6,
'5907,,,,,92,
'6005,,,,,4124,
'6015,,,,,4435,
'6016,,,,,3581,
'6020,,,,,34,
'6021,,,,,33,
'6023,,,,,31,
'6024,,,,,142,
'6026,,,,,2058,
'6101,,,,,23,
'6103,,,,,0,
'6104,,,,,25334,
'6108,,,,,728,
'6109,,,,,75,
'6111,,,,,418,
'6112,,,,,64,
'6113,,,,,82,
'6114,,,,,29,
'6115,,,,,315,
'6116,,,,,39816,
'6117,,,,,13,
