Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'3037,欣興,-109,"-18,013",165.26,36133,0.3
'4739,康普,-242,"-29,825",123.24,12645,1.91
'6477,安集,-151,"-8,406",55.67,11035,1.37
'6535,順藥,-494,"-19,269",39.01,2660,18.57
