ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1640854816125721000,19.5,420,19.45,6,19.5,18,2,2021-12-30 09:00:16
1640854816250472000,19.45,6,19.3,20,19.5,18,2,2021-12-30 09:00:16
1640854816250472000,19.4,14,19.3,20,19.5,18,2,2021-12-30 09:00:16
1640854816358069000,19.3,20,19.25,7,19.45,5,2,2021-12-30 09:00:16
1640854816414762000,19.45,5,19.25,4,19.5,18,1,2021-12-30 09:00:16
1640854816545384000,19.3,5,19.2,13,19.5,18,2,2021-12-30 09:00:16
1640854816545384000,19.25,6,19.2,13,19.5,18,2,2021-12-30 09:00:16
1640854816545384000,19.2,3,19.2,13,19.5,18,2,2021-12-30 09:00:16
1640854816796705000,19.2,1,19.2,12,19.45,3,2,2021-12-30 09:00:16
1640854817663533000,19.45,8,19.2,12,19.5,16,1,2021-12-30 09:00:17
1640854817663533000,19.5,2,19.2,12,19.5,16,1,2021-12-30 09:00:17
1640854818074013000,19.25,1,19.25,5,19.5,16,2,2021-12-30 09:00:18
1640854818182458000,19.25,5,19.2,12,19.5,16,2,2021-12-30 09:00:18
1640854818532856000,19.5,1,19.2,12,19.5,15,1,2021-12-30 09:00:18
1640854818936750000,19.2,2,19.2,10,19.5,15,2,2021-12-30 09:00:18
1640854819204401000,19.45,5,19.2,10,19.5,10,1,2021-12-30 09:00:19
1640854819204401000,19.5,5,19.2,10,19.5,10,1,2021-12-30 09:00:19
1640854820640633000,19.5,5,19.25,5,19.5,5,1,2021-12-30 09:00:20
1640854822645927000,19.45,1,19.25,5,19.45,5,1,2021-12-30 09:00:22
1640854822911235000,19.25,5,19.2,7,19.45,5,2,2021-12-30 09:00:22
1640854822911235000,19.2,3,19.2,7,19.45,5,2,2021-12-30 09:00:22
1640854825922596000,19.45,1,19.25,2,19.45,9,1,2021-12-30 09:00:25
1640854829651257000,19.45,2,19.25,13,19.45,7,1,2021-12-30 09:00:29
1640854829842495000,19.25,13,19.0,138,19.45,7,2,2021-12-30 09:00:29
1640854829842495000,19.2,13,19.0,138,19.45,7,2,2021-12-30 09:00:29
1640854829842495000,19.15,2,19.0,138,19.45,7,2,2021-12-30 09:00:29
1640854829842495000,19.1,10,19.0,138,19.45,7,2,2021-12-30 09:00:29
1640854829842495000,19.05,8,19.0,138,19.45,7,2,2021-12-30 09:00:29
1640854829842495000,19.0,4,19.0,138,19.45,7,2,2021-12-30 09:00:29
1640854832308714000,19.45,1,19.3,6,19.45,6,1,2021-12-30 09:00:32
1640854836186679000,19.35,10,19.3,7,19.4,10,1,2021-12-30 09:00:36
1640854836187428000,19.3,6,19.3,1,19.4,10,2,2021-12-30 09:00:36
1640854836221858000,19.3,1,19.2,3,19.4,10,2,2021-12-30 09:00:36
1640854836297794000,19.2,3,19.0,148,19.2,15,2,2021-12-30 09:00:36
1640854836333200000,19.2,15,19.0,148,19.15,5,1,2021-12-30 09:00:36
1640854837308922000,19.0,2,19.0,146,19.35,5,2,2021-12-30 09:00:37
1640854839333583000,19.3,2,19.05,4,19.4,11,2,2021-12-30 09:00:39
1640854839333583000,19.05,1,19.05,4,19.4,11,2,2021-12-30 09:00:39
1640854839688186000,19.05,1,19.05,4,19.35,5,2,2021-12-30 09:00:39
1640854840082497000,19.05,2,19.05,2,19.35,5,2,2021-12-30 09:00:40
1640854841440684000,19.3,2,19.05,4,19.4,11,2,2021-12-30 09:00:41
1640854843404835000,19.3,1,19.15,1,19.3,1,1,2021-12-30 09:00:43
1640854844791593000,19.3,1,19.15,3,19.4,13,1,2021-12-30 09:00:44
1640854846273750000,19.15,3,19.0,137,19.4,13,2,2021-12-30 09:00:46
1640854846273750000,19.1,7,19.0,137,19.4,13,2,2021-12-30 09:00:46
1640854846273750000,19.05,28,19.0,137,19.4,13,2,2021-12-30 09:00:46
1640854846273750000,19.0,12,19.0,137,19.4,13,2,2021-12-30 09:00:46
1640854848086198000,19.2,1,19.15,3,19.2,4,1,2021-12-30 09:00:48
1640854848109583000,19.2,4,19.15,3,19.25,5,1,2021-12-30 09:00:48
1640854848788094000,19.15,3,19.0,131,19.25,5,2,2021-12-30 09:00:48
1640854848788094000,19.1,1,19.0,131,19.25,5,2,2021-12-30 09:00:48
1640854848788094000,19.0,6,19.0,131,19.25,5,2,2021-12-30 09:00:48
1640854849938025000,19.1,2,19.1,3,19.2,1,2,2021-12-30 09:00:49
1640854851376881000,19.2,2,19.15,5,19.25,5,1,2021-12-30 09:00:51
1640854852213848000,19.15,5,19.0,128,19.25,5,2,2021-12-30 09:00:52
1640854852213848000,19.1,3,19.0,128,19.25,5,2,2021-12-30 09:00:52
1640854852213848000,19.05,19,19.0,128,19.25,5,2,2021-12-30 09:00:52
1640854852213848000,19.0,3,19.0,128,19.25,5,2,2021-12-30 09:00:52
1640854854855987000,19.1,1,19.0,122,19.15,6,2,2021-12-30 09:00:54
1640854854855987000,19.05,5,19.0,122,19.15,6,2,2021-12-30 09:00:54
1640854854855987000,19.0,14,19.0,122,19.15,6,2,2021-12-30 09:00:54
1640854855226168000,19.15,6,19.0,153,19.2,5,1,2021-12-30 09:00:55
1640854855791409000,19.1,1,19.05,1,19.1,19,2,2021-12-30 09:00:55
1640854857562495000,19.1,3,19.05,1,19.1,17,1,2021-12-30 09:00:57
1640854858204392000,19.1,17,19.05,1,19.15,1,1,2021-12-30 09:00:58
1640854858240869000,19.15,1,19.1,1,19.2,5,1,2021-12-30 09:00:58
1640854860032574000,19.15,1,19.1,1,19.2,5,1,2021-12-30 09:01:00
1640854860257263000,19.2,2,19.1,2,19.2,3,1,2021-12-30 09:01:00
1640854860610424000,19.1,2,19.05,10,19.1,8,2,2021-12-30 09:01:00
1640854860648265000,19.1,7,19.05,10,19.1,1,1,2021-12-30 09:01:00
1640854860692322000,19.1,1,19.05,10,19.2,3,1,2021-12-30 09:01:00
1640854861208816000,19.05,2,19.05,8,19.2,3,2,2021-12-30 09:01:01
1640854861368553000,19.05,2,19.05,6,19.2,8,2,2021-12-30 09:01:01
1640854861470640000,19.2,9,19.2,1,19.25,13,1,2021-12-30 09:01:01
1640854861516044000,19.2,1,19.05,6,19.25,13,2,2021-12-30 09:01:01
1640854865136203000,19.15,1,19.15,1,19.2,6,2,2021-12-30 09:01:05
1640854865399242000,19.2,1,19.15,1,19.2,8,1,2021-12-30 09:01:05
1640854867823317000,19.15,4,19.1,5,19.2,8,2,2021-12-30 09:01:07
1640854867823317000,19.1,2,19.1,5,19.2,8,2,2021-12-30 09:01:07
1640854868264966000,19.2,11,19.1,5,19.25,9,1,2021-12-30 09:01:08
1640854870650443000,19.2,1,19.15,4,19.2,4,1,2021-12-30 09:01:10
1640854870686153000,19.2,2,19.15,4,19.2,2,1,2021-12-30 09:01:10
1640854870836337000,19.15,1,19.15,3,19.2,2,2,2021-12-30 09:01:10
1640854871107353000,19.2,2,19.2,8,19.25,11,1,2021-12-30 09:01:11
1640854871472963000,19.2,3,19.2,5,19.25,11,2,2021-12-30 09:01:11
