ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1663232531477167000,19.2,437,19.15,10,19.2,181,1,2022-09-15 09:02:11
1663232531518807000,19.15,2,19.15,8,19.2,181,2,2022-09-15 09:02:11
1663232531560497000,19.15,1,19.15,7,19.2,181,2,2022-09-15 09:02:11
1663232531590283000,19.15,5,19.15,2,19.2,190,2,2022-09-15 09:02:11
1663232531620830000,19.15,2,19.1,64,19.2,192,2,2022-09-15 09:02:11
1663232531771705000,19.15,1,19.1,63,19.2,193,1,2022-09-15 09:02:11
1663232531843987000,19.1,2,19.1,61,19.2,193,2,2022-09-15 09:02:11
1663232531872504000,19.1,1,19.1,60,19.2,193,2,2022-09-15 09:02:11
1663232531936081000,19.1,2,19.1,58,19.2,193,2,2022-09-15 09:02:11
1663232531980997000,19.1,1,19.1,57,19.2,193,2,2022-09-15 09:02:11
1663232532039423000,19.1,6,19.1,51,19.2,193,2,2022-09-15 09:02:12
1663232532040045000,19.1,2,19.1,49,19.2,193,2,2022-09-15 09:02:12
1663232532232764000,19.1,10,19.1,39,19.15,3,2,2022-09-15 09:02:12
1663232532259337000,19.1,5,19.1,34,19.15,3,2,2022-09-15 09:02:12
1663232532259441000,19.1,6,19.1,28,19.15,3,2,2022-09-15 09:02:12
1663232532290202000,19.1,28,19.05,2,19.15,3,2,2022-09-15 09:02:12
1663232532401989000,19.1,1,19.05,2,19.15,3,2,2022-09-15 09:02:12
1663232532652460000,19.05,2,19.0,23,19.1,1,2,2022-09-15 09:02:12
1663232533214920000,19.05,2,19.0,33,19.05,2,1,2022-09-15 09:02:13
1663232533214920000,19.1,5,19.0,33,19.05,2,1,2022-09-15 09:02:13
1663232533479489000,19.0,1,19.0,22,19.1,21,2,2022-09-15 09:02:13
1663232533589229000,19.0,2,19.0,20,19.1,21,2,2022-09-15 09:02:13
1663232533902633000,19.1,1,19.0,20,19.1,45,1,2022-09-15 09:02:13
1663232534483630000,19.1,45,19.0,20,19.2,187,1,2022-09-15 09:02:14
1663232534483630000,19.2,5,19.0,20,19.2,187,1,2022-09-15 09:02:14
1663232534701643000,19.05,1,19.0,19,19.2,187,2,2022-09-15 09:02:14
1663232534701643000,19.0,1,19.0,19,19.2,187,2,2022-09-15 09:02:14
1663232534765017000,19.0,2,19.0,17,19.15,6,2,2022-09-15 09:02:14
1663232535836923000,19.15,1,19.05,10,19.2,187,1,2022-09-15 09:02:15
1663232536115981000,19.05,1,19.05,9,19.2,187,2,2022-09-15 09:02:16
1663232536184644000,19.05,2,19.05,9,19.1,2,2,2022-09-15 09:02:16
1663232536412868000,19.1,2,19.05,7,19.2,187,1,2022-09-15 09:02:16
1663232536774437000,19.05,1,19.05,6,19.2,187,2,2022-09-15 09:02:16
1663232539542715000,19.05,1,19.05,5,19.15,10,2,2022-09-15 09:02:19
1663232539566502000,19.05,1,19.05,4,19.15,10,2,2022-09-15 09:02:19
1663232539603538000,19.05,4,19.05,1,19.15,10,2,2022-09-15 09:02:19
1663232539635798000,19.05,1,19.0,17,19.15,10,2,2022-09-15 09:02:19
1663232541785171000,19.05,1,19.05,1,19.15,10,2,2022-09-15 09:02:21
1663232541798119000,19.05,1,19.0,19,19.15,10,2,2022-09-15 09:02:21
1663232542045006000,19.15,2,19.0,19,19.15,10,1,2022-09-15 09:02:22
1663232542254347000,19.15,1,19.0,19,19.15,7,1,2022-09-15 09:02:22
1663232544042399000,19.0,19,18.95,1,19.05,1,2,2022-09-15 09:02:24
1663232544306689000,19.05,1,18.95,1,19.1,5,1,2022-09-15 09:02:24
1663232544653585000,19.1,1,18.95,1,19.1,5,1,2022-09-15 09:02:24
1663232547032743000,19.1,1,19.05,1,19.15,11,2,2022-09-15 09:02:27
1663232547784744000,19.05,1,19.05,1,19.15,11,2,2022-09-15 09:02:27
1663232547863867000,19.05,1,19.0,1,19.15,11,2,2022-09-15 09:02:27
1663232551478422000,19.1,1,19.05,1,19.15,11,2,2022-09-15 09:02:31
1663232555026469000,19.1,1,19.05,4,19.15,22,2,2022-09-15 09:02:35
1663232555072704000,19.05,3,19.05,1,19.15,22,2,2022-09-15 09:02:35
1663232556081549000,19.1,3,19.1,7,19.15,22,2,2022-09-15 09:02:36
1663232556110371000,19.15,1,19.1,7,19.15,21,1,2022-09-15 09:02:36
1663232556474563000,19.1,1,19.1,6,19.15,21,2,2022-09-15 09:02:36
1663232556558383000,19.1,5,19.1,1,19.15,21,2,2022-09-15 09:02:36
1663232556584157000,19.1,1,19.05,1,19.15,21,2,2022-09-15 09:02:36
1663232557767609000,19.1,4,19.05,1,19.1,46,1,2022-09-15 09:02:37
1663232558139573000,19.05,2,19.05,11,19.1,46,2,2022-09-15 09:02:38
1663232559910047000,19.1,10,19.05,14,19.1,36,1,2022-09-15 09:02:39
1663232559992386000,19.1,2,19.05,14,19.1,34,1,2022-09-15 09:02:39
1663232561208483000,19.05,12,19.05,2,19.1,34,2,2022-09-15 09:02:41
1663232561463963000,19.1,10,19.05,2,19.1,24,1,2022-09-15 09:02:41
1663232562112172000,19.05,1,19.05,1,19.1,24,2,2022-09-15 09:02:42
1663232563909776000,19.05,1,19.05,1,19.1,24,2,2022-09-15 09:02:43
1663232563948432000,19.05,1,19.0,3,19.05,9,2,2022-09-15 09:02:43
1663232564269021000,19.0,2,19.0,1,19.05,9,2,2022-09-15 09:02:44
