EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2019-08-22,2019-08-26,54.0,53.85,77,77,0,162,316,4,-466,-0.0086,54.0,0.0,53.8,-0.0037
2020-05-06,2020-05-07,52.7,52.56,75,75,0,158,308,1,-448,-0.0085,52.7,0.0,52.4,-0.0057
2020-05-27,2020-05-28,53.0,52.81,76,75,0,158,309,1,-499,-0.0094,53.0,0.0,52.8,-0.0038
2020-06-10,2020-06-23,53.3,53.79,76,77,0,161,314,13,176,0.0033,53.8,0.0094,53.3,0.0
2020-06-24,2020-06-29,53.8,53.5,77,76,0,160,313,5,-613,-0.0114,53.8,0.0,53.4,-0.0074
2020-08-13,2020-08-14,54.0,53.87,77,77,0,162,316,1,-446,-0.0083,54.0,0.0,53.8,-0.0037
2021-03-08,2021-03-09,51.1,50.82,73,72,0,152,297,1,-577,-0.0113,51.1,0.0,50.8,-0.0059
2021-06-01,2021-08-24,51.2,50.65,73,72,0,152,297,84,-847,-0.0165,51.2,0.0,49.75,-0.0283
2022-03-31,2022-04-01,51.3,51.15,73,73,0,153,299,1,-449,-0.0088,51.3,0.0,51.0,-0.0058
2022-04-26,2022-05-03,51.1,51.27,73,73,153,0,299,7,-469,-0.0092,51.4,0.0059,51.1,0.0
2022-05-19,2022-05-26,51.3,51.49,73,73,0,154,300,7,-110,-0.0021,51.5,0.0039,51.3,0.0
2022-07-13,2022-07-20,52.2,52.48,74,75,0,157,306,7,-26,-0.0005,52.8,0.0115,52.2,0.0
2022-09-26,2022-10-11,50.1,49.43,71,70,150,0,291,15,379,0.0076,50.1,0.0,49.4,-0.014
