EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2007-05-16,2007-05-25,69.5,71.04,99,101,208,0,408,9,-1948,-0.028,73.9,0.0633,69.1,-0.0058
2007-05-28,2007-06-04,76.0,84.13,108,120,0,252,480,7,7650,0.1007,86.6,0.1395,76.0,0.0
2007-08-02,2007-08-07,78.8,87.05,112,124,236,0,472,5,-8722,-0.1107,87.3,0.1079,78.8,0.0
2007-08-16,2007-10-16,72.9,57.09,104,81,219,0,404,61,15406,0.2113,72.9,0.0,57.0,-0.2181
2007-12-12,2007-12-13,37.1,35.81,53,51,111,0,215,1,1075,0.029,37.45,0.0094,35.65,-0.0391
2007-12-20,2007-12-25,33.2,35.05,47,50,100,0,197,5,-2047,-0.0617,36.1,0.0873,33.2,0.0
2008-01-07,2008-01-09,33.6,35.38,48,50,101,0,199,2,-1979,-0.0589,36.3,0.0804,33.6,0.0
2008-01-28,2008-02-14,29.8,32.69,42,47,89,0,178,17,-3068,-0.103,33.45,0.1225,29.8,0.0
2008-02-29,2008-03-05,36.7,40.9,52,58,0,123,233,5,3967,0.1081,41.7,0.1362,36.7,0.0
2008-03-10,2008-03-14,38.7,37.3,55,53,0,112,220,4,-1620,-0.0419,39.2,0.0129,36.5,-0.0568
2008-03-25,2008-04-21,40.65,45.28,58,65,0,136,259,27,4371,0.1075,45.75,0.1255,40.65,0.0
2008-06-12,2008-06-19,45.6,50.9,65,73,137,0,275,7,-5575,-0.1223,51.7,0.1338,45.6,0.0
2008-06-27,2008-07-22,43.1,46.87,61,67,129,0,257,25,-4027,-0.0934,47.4,0.0998,43.1,0.0
2008-07-23,2008-08-13,49.2,56.11,70,80,0,168,318,21,6592,0.134,56.3,0.1443,49.2,0.0
2008-09-03,2008-09-18,46.5,36.81,66,52,140,0,258,15,9432,0.2028,46.5,0.0,35.9,-0.228
