EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2020-02-07,2020-02-19,52.0,52.23,74,74,0,157,305,12,-75,-0.0014,52.3,0.0058,52.0,0.0
2020-03-09,2020-03-12,51.6,51.08,74,73,155,0,302,3,218,0.0042,51.6,0.0,51.0,-0.0116
2020-04-24,2020-04-28,47.75,48.29,68,69,143,0,280,4,-820,-0.0172,49.05,0.0272,47.75,0.0
2020-04-30,2020-05-31,49.6,48.49,71,69,0,145,285,31,-1395,-0.0281,49.6,0.0,46.8,-0.0565
2020-06-03,2020-07-23,49.95,51.03,71,73,0,153,297,50,783,0.0157,51.1,0.023,49.95,0.0
2020-07-28,2020-07-31,50.9,50.67,73,72,0,152,297,3,-527,-0.0104,50.9,0.0,50.4,-0.0098
2020-10-20,2020-10-22,49.9,49.8,71,71,150,0,292,2,-192,-0.0038,49.9,0.0,49.8,-0.002
2020-11-17,2020-11-27,50.0,50.27,71,72,0,151,294,10,-24,-0.0005,50.3,0.006,50.0,0.0
2021-01-19,2021-01-29,49.95,49.84,71,71,150,0,292,10,-182,-0.0036,49.95,0.0,49.8,-0.003
2021-05-05,2021-05-12,50.0,49.75,71,71,150,0,292,7,-42,-0.0008,50.0,0.0,49.7,-0.006
2021-05-14,2021-05-17,49.75,49.42,71,70,149,0,290,3,40,0.0008,49.75,0.0,49.3,-0.009
2021-05-19,2021-05-31,49.65,49.83,71,71,149,0,291,12,-471,-0.0095,50.0,0.007,49.65,0.0
2021-07-07,2021-07-19,50.5,50.23,72,72,0,151,295,12,-565,-0.0112,50.5,0.0,50.2,-0.0059
2021-10-18,2021-10-21,49.4,49.5,70,71,0,148,289,3,-189,-0.0038,49.5,0.002,49.4,0.0
2021-10-28,2021-11-01,49.55,49.67,71,71,0,149,291,4,-171,-0.0035,49.7,0.003,49.55,0.0
2021-12-14,2021-12-15,49.55,49.65,71,71,149,0,291,1,-391,-0.0079,49.7,0.003,49.55,0.0
2021-12-24,2021-12-28,49.5,49.62,71,71,148,0,290,4,-410,-0.0083,49.65,0.003,49.5,0.0
2022-01-17,2022-02-10,49.8,50.06,71,71,0,150,292,24,-32,-0.0006,50.2,0.008,49.8,0.0
2022-02-14,2022-02-18,50.1,49.96,71,71,0,150,292,4,-432,-0.0086,50.1,0.0,49.95,-0.003
2022-03-03,2022-03-07,50.2,50.08,72,71,0,150,293,4,-413,-0.0082,50.2,0.0,49.9,-0.006
2022-04-11,2022-04-27,49.9,49.65,71,71,150,0,292,16,-42,-0.0008,49.9,0.0,49.65,-0.005
2022-05-13,2022-05-25,49.55,49.69,71,71,149,0,291,12,-431,-0.0087,49.85,0.0061,49.5,-0.001
2022-06-02,2022-07-19,49.95,49.7,71,71,0,149,291,47,-541,-0.0108,49.95,0.0,47.95,-0.04
2022-09-06,2022-09-07,48.5,48.35,69,69,146,0,284,1,-134,-0.0028,48.5,0.0,48.35,-0.0031
2022-09-21,2022-09-22,48.45,48.2,69,69,145,0,283,1,-33,-0.0007,48.45,0.0,48.0,-0.0093
2022-10-14,2022-10-21,47.35,46.95,67,67,142,0,276,7,124,0.0026,47.35,0.0,46.95,-0.0084
