EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2019-07-15,2019-09-20,53.1,53.59,76,76,0,161,313,67,177,0.0033,53.6,0.0094,53.1,0.0
2020-01-20,2020-01-30,53.9,53.69,77,77,162,0,316,10,-106,-0.002,53.9,0.0,53.2,-0.013
2020-02-14,2020-02-24,54.0,53.77,77,77,0,161,315,10,-545,-0.0101,54.0,0.0,53.7,-0.0056
2020-05-06,2020-05-08,52.3,52.63,75,75,0,158,308,2,22,0.0004,52.8,0.0096,52.3,0.0
2020-06-24,2020-06-29,53.0,52.75,76,75,0,158,309,5,-559,-0.0105,53.0,0.0,52.5,-0.0094
2021-03-23,2021-03-24,50.7,50.98,72,73,0,153,298,1,-18,-0.0004,51.0,0.0059,50.7,0.0
2021-05-12,2021-06-11,50.5,50.86,72,72,152,0,296,30,-656,-0.013,50.9,0.0079,50.5,0.0
2021-08-06,2021-08-11,50.8,50.57,72,72,152,0,296,5,-66,-0.0013,50.8,0.0,50.5,-0.0059
2021-08-16,2021-08-17,50.7,50.49,72,72,152,0,296,1,-86,-0.0017,50.7,0.0,50.3,-0.0079
2021-10-29,2021-11-22,49.15,49.49,70,71,0,148,289,24,51,0.001,49.5,0.0071,49.15,0.0
2022-04-27,2022-06-09,49.8,50.04,71,71,149,0,291,43,-531,-0.0107,50.3,0.01,49.8,0.0
2022-07-20,2022-07-25,50.0,50.12,71,71,0,150,292,5,-172,-0.0034,50.2,0.004,50.0,0.0
2022-08-16,2022-09-06,50.4,52.03,72,74,0,156,302,21,1328,0.0263,52.9,0.0496,50.4,0.0
2022-09-20,2022-09-22,58.7,57.05,84,81,0,171,336,2,-1986,-0.0338,59.0,0.0051,56.0,-0.046
2022-10-17,2022-10-18,56.3,58.89,80,84,0,177,341,1,2249,0.0399,60.8,0.0799,56.3,0.0
