EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-02-11,2003-03-11,12.9,10.33,20,20,39,0,79,28,2491,0.1931,12.9,0.0,10.2,-0.2093
2003-04-24,2003-04-28,10.45,9.68,20,20,31,0,71,4,699,0.0669,10.45,0.0,9.4,-0.1005
2003-06-05,2003-06-12,10.95,10.38,20,20,0,31,71,7,-641,-0.0585,10.95,0.0,10.35,-0.0548
2003-06-16,2003-06-23,11.75,10.74,20,20,0,32,72,7,-1082,-0.0921,11.75,0.0,10.7,-0.0894
2003-07-09,2003-07-10,11.7,11.28,20,20,0,34,74,1,-494,-0.0422,11.9,0.0171,11.2,-0.0427
2004-05-19,2004-06-15,12.4,11.61,20,20,0,35,75,27,-865,-0.0698,12.4,0.0,11.5,-0.0726
2004-06-16,2004-07-19,11.0,11.84,20,20,33,0,73,33,-913,-0.083,11.95,0.0864,11.0,0.0
2005-12-09,2005-12-14,8.86,9.33,20,20,27,0,67,5,-537,-0.0606,9.35,0.0553,8.86,0.0
2006-04-21,2006-08-17,9.73,10.55,20,20,0,32,72,118,748,0.0769,10.55,0.0843,9.73,0.0
2006-12-26,2007-03-01,14.95,15.86,21,23,0,48,92,65,818,0.0547,16.15,0.0803,14.55,-0.0268
2007-08-15,2007-09-03,16.0,16.92,23,24,48,0,95,19,-1015,-0.0634,17.0,0.0625,16.0,0.0
2009-05-06,2009-05-14,14.8,13.89,21,20,0,42,83,8,-993,-0.0671,14.8,0.0,13.7,-0.0743
2009-07-20,2009-08-26,15.2,16.38,22,23,0,49,94,37,1086,0.0714,16.45,0.0822,15.2,0.0
2009-09-09,2009-10-12,16.3,17.14,23,24,0,51,98,33,742,0.0455,17.3,0.0613,16.3,0.0
2009-10-23,2010-01-06,17.95,19.72,26,28,0,59,113,75,1657,0.0923,20.3,0.1309,17.95,0.0
2010-01-26,2010-03-12,19.0,20.34,27,29,57,0,113,45,-1453,-0.0765,21.6,0.1368,19.0,0.0
