EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2022-01-25,2022-02-07,37.9,37.99,54,54,114,0,222,13,-312,-0.0082,38.0,0.0026,37.9,0.0
2022-02-09,2022-02-17,38.05,37.97,54,54,0,114,222,8,-302,-0.0079,38.05,0.0,37.95,-0.0026
2022-02-22,2022-03-07,37.9,37.67,54,54,114,0,222,13,8,0.0002,37.9,0.0,37.6,-0.0079
2022-03-25,2022-03-29,37.75,37.61,54,54,113,0,221,4,-81,-0.0021,38.0,0.0066,37.6,-0.004
2022-03-31,2022-04-01,38.0,37.87,54,54,0,114,222,1,-352,-0.0093,38.0,0.0,37.8,-0.0053
2022-04-14,2022-04-20,37.75,37.55,54,54,113,0,221,6,-21,-0.0006,38.0,0.0066,37.55,-0.0053
2022-05-04,2022-05-19,37.6,37.28,54,53,113,0,220,15,100,0.0027,37.6,0.0,37.25,-0.0093
2022-05-26,2022-05-30,37.0,37.43,53,53,111,0,217,4,-647,-0.0175,37.5,0.0135,36.95,-0.0014
2022-06-15,2022-06-17,37.0,37.27,53,53,111,0,217,2,-487,-0.0132,37.55,0.0149,36.85,-0.0041
2022-06-24,2022-06-28,37.05,37.24,53,53,111,0,217,4,-407,-0.011,37.5,0.0121,37.0,-0.0013
2022-06-30,2022-07-01,36.95,36.58,53,52,111,0,216,1,154,0.0042,36.95,0.0,35.6,-0.0365
2022-07-19,2022-07-22,36.55,36.62,52,52,110,0,214,3,-284,-0.0078,36.75,0.0055,36.55,0.0
2022-09-01,2022-09-13,36.85,37.02,53,53,111,0,217,12,-387,-0.0105,37.05,0.0054,36.85,0.0
2022-09-20,2022-09-28,36.75,36.54,52,52,110,0,214,8,-4,-0.0001,36.75,0.0,36.4,-0.0095
2022-10-07,2022-10-13,36.25,35.93,52,51,109,0,212,6,108,0.003,36.25,0.0,35.5,-0.0207
