EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2011-04-01,2011-05-03,28.45,25.61,41,36,0,77,154,32,-2994,-0.1052,28.45,0.0,25.0,-0.1213
2012-07-24,2012-08-23,12.25,13.48,20,20,37,0,77,30,-1307,-0.1067,13.55,0.1061,12.25,0.0
2013-04-17,2013-05-15,13.1,14.41,20,21,39,0,80,28,-1390,-0.1061,15.0,0.145,13.1,0.0
2014-02-14,2014-02-25,17.65,19.41,25,28,53,0,106,11,-1866,-0.1057,19.6,0.1105,17.65,0.0
2016-07-20,2016-08-10,13.45,14.79,20,21,40,0,81,21,-1421,-0.1057,15.3,0.1375,13.45,0.0
2017-07-28,2017-12-01,16.05,17.66,23,25,48,0,96,126,-1706,-0.1063,18.25,0.1371,16.05,0.0
2018-03-02,2018-03-07,23.4,21.06,33,30,0,63,126,5,-2466,-0.1054,23.4,0.0,20.65,-0.1175
2018-03-16,2018-04-23,20.65,22.71,29,32,62,0,123,38,-2183,-0.1057,22.9,0.109,20.65,0.0
2018-07-25,2018-09-10,20.35,18.32,29,26,61,0,116,47,1914,0.0941,20.35,0.0,17.6,-0.1351
2018-09-18,2018-10-11,17.95,16.16,26,23,54,0,103,23,1687,0.094,17.95,0.0,15.1,-0.1588
2018-11-20,2019-03-04,16.1,17.71,23,25,0,53,101,104,1509,0.0937,17.8,0.1056,16.1,0.0
2019-04-12,2019-05-17,17.3,15.57,25,22,52,0,99,35,1631,0.0943,17.3,0.0,15.2,-0.1214
2020-04-15,2020-05-31,11.95,10.75,20,20,0,32,72,46,-1272,-0.1064,11.95,0.0,10.4,-0.1297
2021-04-01,2021-04-08,18.95,20.85,27,30,0,63,120,7,1780,0.0939,21.0,0.1082,18.95,0.0
2021-09-17,2021-10-05,18.2,16.38,26,23,55,0,104,18,1716,0.0943,18.2,0.0,16.0,-0.1209
2021-10-13,2021-11-04,16.3,17.93,23,26,49,0,98,22,-1728,-0.106,18.3,0.1227,16.3,0.0
2022-07-12,2022-08-19,13.8,15.18,20,22,41,0,83,38,-1463,-0.106,15.8,0.1449,13.8,0.0
