EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2010-02-04,2010-02-06,34.2,30.78,49,44,103,0,196,2,3224,0.0943,34.2,0.0,30.05,-0.1213
2010-02-10,2010-03-12,32.45,35.7,46,51,97,0,194,30,-3444,-0.1061,35.95,0.1079,32.45,0.0
2010-10-28,2010-11-03,25.0,22.5,36,32,75,0,143,6,2357,0.0943,25.0,0.0,21.3,-0.148
2010-11-12,2010-12-22,20.35,22.39,29,32,61,0,122,40,-2162,-0.1062,22.9,0.1253,20.35,0.0
2011-01-18,2011-02-08,19.2,17.28,27,25,58,0,110,21,1810,0.0943,19.2,0.0,16.65,-0.1328
2011-03-07,2011-03-17,19.0,17.1,27,24,0,51,102,10,-2002,-0.1054,19.0,0.0,16.85,-0.1132
2011-04-28,2011-05-03,17.2,15.48,25,22,52,0,99,5,1621,0.0942,17.2,0.0,14.9,-0.1337
2011-05-11,2011-06-02,15.5,17.05,22,24,46,0,92,22,-1642,-0.1059,17.05,0.1,15.5,0.0
2013-01-23,2013-04-18,9.66,10.63,20,20,29,0,69,85,-1039,-0.1076,11.1,0.1491,9.66,0.0
2013-11-20,2014-02-17,10.95,12.04,20,20,33,0,73,89,-1163,-0.1062,12.1,0.105,10.95,0.0
2014-04-11,2014-04-28,13.25,11.93,20,20,40,0,80,17,1240,0.0936,13.25,0.0,11.5,-0.1321
2015-08-04,2015-08-18,7.9,7.11,20,20,24,0,64,14,726,0.0919,7.9,0.0,7.05,-0.1076
2015-09-11,2015-09-30,8.33,9.16,20,20,0,27,67,19,763,0.0916,9.68,0.1621,8.33,0.0
2015-10-27,2015-11-13,11.5,10.35,20,20,0,31,71,17,-1221,-0.1062,11.5,0.0,10.25,-0.1087
2015-12-25,2016-04-08,9.28,10.21,20,20,28,0,68,105,-998,-0.1075,10.25,0.1045,9.21,-0.0075
2018-04-03,2018-04-25,28.3,25.47,40,36,85,0,161,22,2669,0.0943,28.3,0.0,25.3,-0.106
2018-05-30,2018-06-13,31.1,34.21,44,49,0,103,196,14,2914,0.0937,34.5,0.1093,31.1,0.0
2018-06-29,2018-07-23,29.85,26.87,43,38,90,0,171,24,2809,0.0941,29.85,0.0,25.1,-0.1591
2018-10-02,2018-10-05,23.75,21.38,34,30,71,0,135,3,2235,0.0941,23.75,0.0,21.0,-0.1158
2019-12-04,2020-01-02,22.35,24.59,32,35,0,74,141,29,2099,0.0939,25.45,0.1387,22.35,0.0
2021-05-20,2021-05-25,18.4,20.24,26,29,55,0,110,5,-1950,-0.106,20.65,0.1223,18.4,0.0
2021-07-09,2021-07-13,28.4,31.24,40,45,0,94,179,4,2661,0.0937,32.85,0.1567,28.4,0.0
2021-09-16,2021-10-01,22.35,20.12,32,29,67,0,128,15,2102,0.094,22.35,0.0,20.0,-0.1051
2021-10-12,2021-10-25,20.2,22.22,29,32,61,0,122,13,-2142,-0.106,22.5,0.1139,20.2,0.0
2021-12-03,2021-12-23,25.1,27.61,36,39,0,83,158,20,2352,0.0937,28.0,0.1155,25.1,0.0
2022-03-17,2022-04-25,21.25,19.12,30,27,64,0,121,39,2009,0.0945,21.25,0.0,19.0,-0.1059
