EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2015-09-17,2015-09-24,40.1,37.37,57,53,0,112,222,7,-2952,-0.0736,40.1,0.0,37.1,-0.0748
2015-12-09,2015-12-11,37.05,35.03,53,50,111,0,214,2,1806,0.0487,37.05,0.0,35.0,-0.0553
2016-07-07,2016-07-11,34.75,33.29,50,47,0,100,197,4,-1657,-0.0477,34.75,0.0,30.7,-0.1165
2016-08-31,2016-11-09,32.5,29.42,46,42,98,0,186,70,2894,0.089,32.5,0.0,28.7,-0.1169
2018-12-05,2018-12-06,15.75,15.06,22,21,0,45,88,1,-778,-0.0494,16.0,0.0159,14.7,-0.0667
2019-01-03,2019-01-07,17.05,18.9,24,27,0,57,108,4,1742,0.1022,20.6,0.2082,17.05,0.0
2019-12-18,2020-01-10,15.05,16.22,21,23,0,49,93,23,1077,0.0716,16.6,0.103,15.05,0.0
2020-06-02,2020-06-12,11.3,10.27,20,20,34,0,74,10,956,0.0846,11.3,0.0,10.25,-0.0929
2020-06-18,2020-06-22,12.2,13.52,20,20,0,41,81,4,1239,0.1016,14.5,0.1885,12.2,0.0
2020-07-01,2020-07-10,14.35,17.03,20,24,0,51,95,9,2585,0.1801,17.5,0.2195,14.35,0.0
2020-09-10,2020-09-16,20.0,18.2,28,26,0,55,109,6,-1909,-0.0955,20.0,0.0,17.7,-0.115
2020-10-14,2020-10-16,20.0,21.58,28,31,0,65,124,2,1456,0.0728,21.65,0.0825,19.55,-0.0225
2020-11-09,2020-11-20,22.7,21.0,32,30,0,63,125,11,-1825,-0.0804,22.7,0.0,20.85,-0.0815
2021-04-16,2021-05-05,17.4,15.75,25,22,52,0,99,19,1551,0.0891,17.4,0.0,15.55,-0.1063
2021-07-30,2021-08-05,16.5,15.3,24,22,0,46,92,6,-1292,-0.0783,16.5,0.0,15.2,-0.0788
2021-08-16,2021-09-03,14.0,15.33,20,22,42,0,84,18,-1414,-0.101,15.5,0.1071,14.0,0.0
2021-09-10,2021-09-24,15.6,17.34,22,25,0,52,99,14,1641,0.1052,18.1,0.1603,15.6,0.0
2021-10-15,2021-10-21,20.1,24.47,29,35,0,73,137,6,4233,0.2106,24.8,0.2338,20.1,0.0
2021-11-22,2021-11-24,27.65,31.23,39,45,0,94,178,2,3402,0.123,33.4,0.208,27.65,0.0
2022-03-28,2022-04-01,37.35,34.7,53,49,112,0,214,4,2436,0.0652,37.35,0.0,34.5,-0.0763
2022-04-26,2022-04-29,31.5,34.08,45,49,94,0,188,3,-2768,-0.0879,36.0,0.1429,31.5,0.0
