EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2017-08-08,2017-08-10,61.8,62.0,88,88,185,0,361,2,-561,-0.0091,62.0,0.0032,61.8,0.0
2017-08-14,2017-08-21,61.8,61.91,88,88,185,0,361,7,-471,-0.0076,62.0,0.0032,61.8,0.0
2017-09-28,2017-10-13,61.8,61.94,88,88,185,0,361,15,-501,-0.0081,62.0,0.0032,61.8,0.0
2017-11-16,2017-11-20,62.2,62.06,89,88,0,186,363,4,-503,-0.0081,62.3,0.0016,61.9,-0.0048
2018-02-27,2018-03-12,63.4,63.76,90,91,0,191,372,13,-12,-0.0002,63.8,0.0063,63.4,0.0
2018-09-26,2018-10-08,62.9,63.22,90,90,0,190,370,12,-50,-0.0008,63.5,0.0095,62.9,0.0
2019-01-07,2019-02-11,63.4,63.64,90,91,190,0,371,35,-611,-0.0096,63.8,0.0063,63.4,0.0
2019-02-12,2019-03-14,63.8,64.22,91,92,0,193,376,30,44,0.0007,64.3,0.0078,63.8,0.0
2019-04-19,2019-04-22,63.9,64.1,91,91,192,0,374,3,-574,-0.009,64.1,0.0031,63.9,0.0
2019-04-29,2019-05-03,64.3,64.11,92,91,0,192,375,4,-565,-0.0088,64.3,0.0,64.1,-0.0031
2019-05-14,2019-05-16,64.0,64.28,91,92,192,0,375,2,-655,-0.0102,64.3,0.0047,64.0,0.0
2019-05-22,2019-05-24,64.0,63.76,91,91,192,0,374,2,-134,-0.0021,64.2,0.0031,63.6,-0.0062
2020-02-05,2020-02-12,64.4,64.69,92,92,0,194,378,7,-88,-0.0014,64.7,0.0047,64.4,0.0
2020-03-25,2020-04-13,60.8,61.56,87,88,182,0,357,19,-1117,-0.0184,61.6,0.0132,60.8,0.0
2020-05-04,2020-05-31,63.3,62.55,90,89,0,188,367,27,-1117,-0.0176,63.3,0.0,60.5,-0.0442
2020-06-04,2020-07-01,64.1,63.6,91,91,0,191,373,27,-873,-0.0136,64.1,0.0,62.5,-0.025
2020-07-06,2021-05-05,62.9,61.46,90,88,189,0,367,303,1073,0.0171,62.9,0.0,61.4,-0.0238
2021-05-18,2021-05-26,61.9,62.32,88,89,0,187,364,8,56,0.0009,62.4,0.0081,61.9,0.0
2021-09-03,2021-11-03,62.0,62.53,88,89,0,188,365,61,165,0.0027,62.6,0.0097,62.0,0.0
2022-02-10,2022-02-14,63.3,63.11,90,90,0,189,369,4,-559,-0.0088,63.3,0.0,63.1,-0.0032
2022-03-28,2022-03-29,62.6,62.74,89,89,188,0,366,1,-506,-0.0081,62.8,0.0032,62.6,0.0
2022-04-08,2022-04-12,62.5,62.7,89,89,188,0,366,4,-566,-0.0091,62.7,0.0032,62.4,-0.0016
2022-04-18,2022-04-19,62.4,62.53,89,89,187,0,365,1,-495,-0.0079,62.7,0.0048,62.4,0.0
2022-05-16,2022-06-16,62.4,62.13,89,89,187,0,365,31,-95,-0.0015,62.4,0.0,62.1,-0.0048
