EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-01-30,2012-02-01,12.35,13.65,20,20,0,41,81,2,1219,0.0987,14.0,0.1336,12.35,0.0
2012-03-27,2012-03-29,13.85,12.63,20,20,42,0,82,2,1138,0.0822,13.85,0.0,12.2,-0.1191
2012-07-13,2012-10-09,12.75,10.42,20,20,38,0,78,88,2252,0.1766,12.75,0.0,10.35,-0.1882
2013-01-04,2013-01-08,10.7,11.77,20,20,0,35,75,4,995,0.093,12.1,0.1308,10.7,0.0
2013-04-29,2013-06-06,15.35,14.38,22,20,0,43,85,38,-1055,-0.0687,15.35,0.0,14.2,-0.0749
2013-08-16,2013-08-27,15.2,14.36,22,20,0,43,85,11,-925,-0.0609,15.2,0.0,14.35,-0.0559
2013-10-04,2013-10-15,15.8,17.35,23,25,0,52,100,11,1450,0.0918,18.35,0.1614,15.8,0.0
2013-12-30,2014-01-02,29.35,27.74,42,40,0,83,165,3,-1775,-0.0605,29.35,0.0,27.45,-0.0647
2014-01-27,2014-03-19,25.3,27.24,36,39,76,0,151,51,-2091,-0.0826,27.4,0.083,25.3,0.0
2014-03-28,2014-04-02,23.8,25.93,34,37,71,0,142,5,-2272,-0.0955,26.5,0.1134,23.8,0.0
2014-04-14,2014-05-13,22.1,24.64,31,35,66,0,132,29,-2672,-0.1209,24.8,0.1222,22.1,0.0
2014-10-15,2014-10-27,18.25,16.07,26,23,55,0,104,12,2076,0.1138,18.25,0.0,15.95,-0.126
2015-05-04,2015-05-18,18.55,15.88,26,23,56,0,105,14,2565,0.1383,18.55,0.0,15.85,-0.1456
2015-06-05,2015-06-09,15.15,13.54,22,20,45,0,87,4,1523,0.1005,15.25,0.0066,13.45,-0.1122
2015-07-27,2015-08-24,14.25,11.2,20,20,43,0,83,28,2967,0.2082,14.25,0.0,10.85,-0.2386
2015-09-17,2015-10-16,15.1,17.3,22,25,0,52,99,29,2101,0.1391,17.35,0.149,15.1,0.0
2016-03-16,2016-03-18,23.5,22.25,33,32,0,67,132,2,-1382,-0.0588,23.5,0.0,22.2,-0.0553
2016-04-27,2016-05-16,16.6,14.96,24,21,50,0,95,19,1545,0.0931,16.6,0.0,14.9,-0.1024
2016-10-06,2016-10-24,16.05,15.38,23,22,0,46,91,18,-761,-0.0474,16.05,0.0,15.2,-0.053
2016-12-30,2017-04-12,14.45,13.65,21,20,0,41,82,103,-882,-0.061,14.45,0.0,13.4,-0.0727
2018-07-02,2018-08-13,8.16,7.26,20,20,24,0,64,42,836,0.1025,8.16,0.0,7.06,-0.1348
2018-09-10,2018-09-19,6.32,6.99,20,20,19,0,59,9,-729,-0.1153,7.43,0.1756,6.32,0.0
2018-10-05,2018-10-12,6.34,5.3,20,20,19,0,59,7,981,0.1547,6.34,0.0,5.06,-0.2019
2018-11-28,2018-12-06,5.97,5.55,20,20,0,17,57,8,-477,-0.0799,5.97,0.0,5.42,-0.0921
2018-12-18,2019-01-17,5.01,5.47,20,20,15,0,55,30,-515,-0.1028,5.78,0.1537,5.01,0.0
2019-03-18,2019-07-17,4.72,4.03,20,20,14,0,54,121,636,0.1347,4.72,0.0,3.95,-0.1631
2019-12-30,2020-01-02,5.91,6.67,20,20,0,20,60,3,700,0.1184,7.15,0.2098,5.91,0.0
2020-04-08,2020-05-08,13.65,16.6,20,24,0,50,94,30,2856,0.2092,18.15,0.3297,13.65,0.0
2020-05-13,2020-05-31,17.35,15.93,25,23,0,48,96,18,-1516,-0.0874,17.35,0.0,10.9,-0.3718
2020-07-06,2020-08-20,20.1,17.16,29,24,0,51,104,45,-3044,-0.1514,20.1,0.0,16.8,-0.1642
2020-10-12,2020-10-15,34.8,31.6,50,45,0,95,190,3,-3390,-0.0974,34.8,0.0,31.0,-0.1092
2021-01-04,2021-01-06,32.0,29.01,46,41,0,87,174,2,-3164,-0.0989,32.0,0.0,28.65,-0.1047
2021-01-20,2021-01-29,26.95,24.93,38,36,81,0,155,9,1865,0.0692,26.95,0.0,24.7,-0.0835
2021-04-08,2021-04-14,29.5,27.85,42,40,0,84,166,6,-1816,-0.0616,29.5,0.0,26.7,-0.0949
2021-05-11,2021-05-13,25.65,21.94,37,31,77,0,145,2,3565,0.139,25.65,0.0,21.05,-0.1793
2021-05-20,2021-05-25,22.1,23.89,31,34,66,0,131,5,-1921,-0.0869,24.15,0.0928,22.1,0.0
2021-09-27,2021-09-29,36.45,40.14,52,57,0,120,229,2,3461,0.095,42.0,0.1523,36.45,0.0
2021-11-01,2021-11-03,39.9,36.32,57,52,0,109,218,2,-3798,-0.0952,39.9,0.0,36.15,-0.094
2022-02-24,2022-03-04,32.95,34.68,47,49,99,0,195,8,-1925,-0.0584,34.95,0.0607,32.95,0.0
2022-08-02,2022-08-08,27.0,28.41,38,40,81,0,159,6,-1569,-0.0581,28.6,0.0593,27.0,0.0
2022-09-26,2022-10-13,26.5,23.0,38,33,80,0,151,17,3349,0.1264,26.5,0.0,22.85,-0.1377
