EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-02-07,2003-04-18,36.1,37.9,51,54,108,0,213,70,-2013,-0.0558,38.3,0.0609,36.1,0.0
2003-04-25,2003-05-28,34.5,36.71,49,52,104,0,205,33,-2415,-0.07,37.3,0.0812,34.5,0.0
2003-05-30,2003-06-27,37.2,39.95,53,57,0,120,230,28,2520,0.0677,40.8,0.0968,37.2,0.0
2003-08-13,2003-08-18,46.5,47.61,66,68,0,143,277,5,833,0.0179,49.9,0.0731,46.5,0.0
2003-08-27,2003-08-28,53.5,52.46,76,75,0,157,308,1,-1348,-0.0252,53.5,0.0,51.5,-0.0374
2003-09-29,2003-10-01,58.5,61.95,83,88,0,186,357,2,3093,0.0529,63.5,0.0855,58.5,0.0
2003-10-30,2003-12-01,71.0,76.85,101,110,0,231,442,32,5408,0.0762,81.0,0.1408,71.0,0.0
2004-01-27,2004-01-30,78.0,82.88,111,118,0,249,478,3,4402,0.0564,83.0,0.0641,78.0,0.0
2004-02-27,2004-03-01,95.5,100.9,136,144,0,303,583,3,4817,0.0504,102.0,0.0681,95.5,0.0
2004-03-08,2004-03-10,103.0,98.45,147,140,0,295,582,2,-5132,-0.0498,103.0,0.0,94.0,-0.0874
2004-03-26,2004-03-30,88.0,94.4,125,135,264,0,524,4,-6924,-0.0787,97.0,0.1023,88.0,0.0
2004-04-02,2004-04-13,98.0,94.5,140,135,0,284,559,11,-4059,-0.0414,98.0,0.0,92.0,-0.0612
2004-04-16,2004-04-22,93.5,91.1,133,130,280,0,543,6,1857,0.0199,94.0,0.0053,90.0,-0.0374
2004-04-23,2004-04-30,91.0,87.85,130,125,273,0,528,7,2622,0.0288,93.0,0.022,86.0,-0.0549
2004-05-03,2004-05-05,87.5,82.48,125,118,262,0,505,2,4515,0.0516,87.5,0.0,82.0,-0.0629
2004-05-06,2004-05-31,80.5,88.2,115,126,242,0,483,25,-8183,-0.1017,89.0,0.1056,80.5,0.0
2004-06-16,2004-06-21,82.0,83.55,117,119,246,0,482,5,-2032,-0.0248,85.0,0.0366,82.0,0.0
2004-06-25,2004-06-28,81.0,82.85,115,118,243,0,476,3,-2326,-0.0287,84.0,0.037,79.0,-0.0247
2004-06-29,2004-06-30,80.0,82.0,114,117,240,0,471,1,-2471,-0.0309,83.0,0.0375,80.0,0.0
2004-07-01,2004-07-07,85.5,82.25,122,117,0,247,486,6,-3736,-0.0437,85.5,0.0,65.5,-0.2339
2004-09-07,2004-12-30,66.0,81.23,94,116,0,244,454,114,14776,0.2239,81.5,0.2348,66.0,0.0
2005-02-24,2005-03-01,80.5,84.7,115,121,0,254,490,5,3710,0.0461,87.0,0.0807,80.5,0.0
2005-03-08,2005-03-29,84.8,82.57,121,118,0,248,487,21,-2717,-0.032,84.8,0.0,81.8,-0.0354
2005-04-07,2005-04-12,84.9,83.68,121,119,0,251,491,5,-1711,-0.0202,84.9,0.0,83.2,-0.02
