EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2019-07-02,2019-07-12,10.3,10.37,20,20,31,0,71,10,-141,-0.0137,10.4,0.0097,10.3,0.0
2019-08-13,2019-09-04,10.4,10.48,20,20,0,31,71,22,9,0.0009,10.5,0.0096,10.4,0.0
2019-09-05,2019-09-11,10.5,10.58,20,20,0,32,72,6,8,0.0008,10.6,0.0095,10.5,0.0
2019-11-14,2019-11-19,10.5,10.57,20,20,32,0,72,5,-142,-0.0135,10.6,0.0095,10.5,0.0
2020-02-12,2020-02-13,10.65,10.58,20,20,0,32,72,1,-142,-0.0133,10.65,0.0,10.55,-0.0094
2020-03-12,2020-03-13,10.5,10.38,20,20,32,0,72,1,48,0.0046,10.5,0.0,10.1,-0.0381
2020-04-30,2020-05-31,10.25,10.09,20,20,0,30,70,31,-230,-0.0224,10.25,0.0,9.81,-0.0429
2020-06-04,2020-06-12,10.4,10.28,20,20,0,31,71,8,-191,-0.0184,10.4,0.0,10.2,-0.0192
2020-06-24,2020-07-01,10.45,10.39,20,20,0,31,71,7,-131,-0.0125,10.45,0.0,10.35,-0.0096
2021-01-18,2021-01-22,10.1,10.16,20,20,30,0,70,4,-130,-0.0129,10.2,0.0099,10.1,0.0
2021-03-11,2021-03-16,10.25,10.17,20,20,0,31,71,5,-151,-0.0147,10.25,0.0,10.15,-0.0098
2021-04-28,2021-04-29,10.1,10.16,20,20,30,0,70,1,-130,-0.0129,10.2,0.0099,10.1,0.0
2021-09-27,2021-10-21,9.94,9.96,20,20,30,0,70,24,-90,-0.0091,9.96,0.002,9.94,0.0
2021-10-26,2021-10-27,9.96,9.98,20,20,0,30,70,1,-50,-0.005,9.99,0.003,9.96,0.0
2021-11-01,2021-11-04,9.98,10.01,20,20,0,30,70,3,-40,-0.004,10.05,0.007,9.98,0.0
2021-12-06,2021-12-16,10.15,10.1,20,20,0,30,70,10,-120,-0.0118,10.15,0.0,10.05,-0.0099
2022-01-18,2022-01-24,10.25,10.18,20,20,0,31,71,6,-141,-0.0138,10.25,0.0,10.15,-0.0098
2022-02-14,2022-03-07,10.3,10.24,20,20,0,31,71,21,-131,-0.0127,10.3,0.0,10.2,-0.0097
2022-03-08,2022-03-18,10.15,10.27,20,20,30,0,70,10,-190,-0.0187,10.3,0.0148,10.15,0.0
2022-05-10,2022-05-30,10.25,10.33,20,20,31,0,71,20,-151,-0.0147,10.35,0.0098,10.25,0.0
2022-06-27,2022-07-13,10.35,10.28,20,20,0,31,71,16,-141,-0.0136,10.35,0.0,10.25,-0.0097
2022-08-12,2022-08-15,9.99,10.01,20,20,30,0,70,3,-90,-0.009,10.05,0.006,9.99,0.0
2022-09-28,2022-10-20,10.0,9.86,20,20,30,0,70,22,70,0.007,10.0,0.0,9.81,-0.019
