EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2011-03-07,2011-07-18,58.5,52.65,83,75,176,0,334,133,5516,0.0943,58.5,0.0,51.78,-0.1149
2012-03-23,2012-07-19,37.4,33.66,53,48,112,0,213,118,3527,0.0943,37.4,0.0,33.5,-0.1043
2013-03-08,2013-05-28,62.0,55.8,88,80,0,167,335,81,-6535,-0.1054,62.0,0.0,55.5,-0.1048
2013-11-08,2013-11-29,49.85,44.87,71,64,150,0,285,21,4695,0.0942,49.85,0.0,44.7,-0.1033
2014-02-07,2014-02-11,56.0,61.6,80,88,0,185,353,4,5247,0.0937,66.0,0.1786,56.0,0.0
2014-02-24,2014-02-26,69.0,75.9,98,108,0,228,434,2,6466,0.0937,75.99,0.1013,68.78,-0.0032
2014-04-25,2014-05-07,74.59,82.05,106,117,224,0,447,12,-7907,-0.106,92.77,0.2437,74.59,0.0
2014-08-13,2014-09-04,162.0,145.8,231,208,486,0,925,22,15275,0.0943,162.0,0.0,139.51,-0.1388
2015-04-14,2015-05-06,97.0,106.7,138,152,0,320,610,22,9090,0.0937,107.7,0.1103,97.0,0.0
2015-07-07,2015-07-15,87.0,78.3,124,112,261,0,497,8,8203,0.0943,87.0,0.0,73.9,-0.1506
2016-06-07,2016-06-20,87.03,95.73,124,136,0,287,547,13,8153,0.0937,97.0,0.1146,85.0,-0.0233
2018-03-14,2018-07-16,65.5,58.95,93,84,196,0,373,124,6177,0.0943,65.5,0.0,58.3,-0.1099
2019-02-19,2019-03-05,36.1,39.71,51,57,0,119,227,14,3383,0.0937,42.2,0.169,36.1,0.0
2019-12-23,2020-03-12,30.2,27.18,43,39,91,0,173,80,2847,0.0943,30.2,0.0,26.5,-0.1225
2020-09-17,2020-09-25,31.2,28.08,44,40,94,0,178,8,2942,0.0943,31.2,0.0,26.6,-0.1474
2022-03-10,2022-07-06,26.15,23.54,37,34,78,0,149,118,2461,0.0941,26.15,0.0,23.1,-0.1166
2022-07-11,2022-08-09,23.5,25.85,33,37,70,0,140,29,-2490,-0.106,25.85,0.1,23.5,0.0
