symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask11,bidQty1,askQty1,odd_bidQty1,odd_ask1Qty1,triggerbyOdd
5880,2022-10-21 09:34:19.765747,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,176.0,25.0,904.0,1317.0,True
5880,2022-10-21 09:34:21.690646,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,176.0,26.0,904.0,1317.0,False
5880,2022-10-21 09:34:22.774807,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,176.0,26.0,904.0,1317.0,False
5880,2022-10-21 09:34:29.804817,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,176.0,26.0,904.0,1317.0,True
5880,2022-10-21 09:34:31.216231,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,176.0,25.0,904.0,1317.0,False
5880,2022-10-21 09:34:32.171567,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,176.0,27.0,904.0,1317.0,False
5880,2022-10-21 09:34:33.739444,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,179.0,27.0,904.0,1317.0,False
5880,2022-10-21 09:34:33.740427,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,182.0,27.0,904.0,1317.0,False
5880,2022-10-21 09:34:34.486439,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,182.0,27.0,904.0,1317.0,False
5880,2022-10-21 09:34:39.857495,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,182.0,27.0,904.0,1317.0,True
5880,2022-10-21 09:34:41.283707,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,181.0,27.0,904.0,1317.0,False
5880,2022-10-21 09:34:44.486006,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,181.0,27.0,904.0,1317.0,False
5880,2022-10-21 09:34:47.543848,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,179.0,27.0,904.0,1317.0,False
5880,2022-10-21 09:34:50.052488,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,179.0,27.0,904.0,1317.0,True
5880,2022-10-21 09:34:52.229354,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,179.0,26.0,904.0,1317.0,False
5880,2022-10-21 09:34:59.212753,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,179.0,26.0,904.0,1317.0,False
5880,2022-10-21 09:34:59.498938,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,180.0,26.0,904.0,1317.0,False
5880,2022-10-21 09:35:00.228515,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,180.0,26.0,904.0,1317.0,True
5880,2022-10-21 09:35:04.515201,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,177.0,26.0,904.0,1317.0,False
5880,2022-10-21 09:35:04.546192,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,177.0,23.0,904.0,1317.0,False
5880,2022-10-21 09:35:05.594554,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,179.0,23.0,904.0,1317.0,False
5880,2022-10-21 09:35:07.846853,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,23.0,904.0,1317.0,False
5880,2022-10-21 09:35:10.236961,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,23.0,1005.0,1317.0,True
5880,2022-10-21 09:35:11.800113,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,24.0,1005.0,1317.0,False
5880,2022-10-21 09:35:12.204997,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,24.0,1005.0,1317.0,False
5880,2022-10-21 09:35:14.661090,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,26.0,1005.0,1317.0,False
5880,2022-10-21 09:35:14.735912,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,29.0,1005.0,1317.0,False
5880,2022-10-21 09:35:15.216620,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,29.0,1005.0,1317.0,False
5880,2022-10-21 09:35:15.218125,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,29.0,1005.0,1317.0,False
5880,2022-10-21 09:35:17.870024,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,29.0,1005.0,1317.0,False
5880,2022-10-21 09:35:19.724728,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,29.0,1005.0,1317.0,False
5880,2022-10-21 09:35:20.254486,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,29.0,1005.0,1317.0,True
5880,2022-10-21 09:35:23.927708,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,29.0,1005.0,1317.0,False
5880,2022-10-21 09:35:30.275492,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,178.0,29.0,1005.0,1317.0,True
5880,2022-10-21 09:35:31.843673,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,177.0,29.0,1005.0,1317.0,False
5880,2022-10-21 09:35:38.475148,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,174.0,29.0,1005.0,1317.0,False
5880,2022-10-21 09:35:38.504849,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,174.0,26.0,1005.0,1317.0,False
5880,2022-10-21 09:35:41.541721,-0.002053388090349051,-0.002053388090349051,-0.05000000000000071,-0.05000000000000071,24.3,24.35,24.3,24.35,172.0,26.0,1005.0,1317.0,False
