symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask11,bidQty1,askQty1,odd_bidQty1,odd_ask1Qty1,triggerbyOdd
2618,2022-10-21 11:45:19.802580,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,207.0,8068.0,185.0,True
2618,2022-10-21 11:45:20.372148,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:20.536914,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:20.710165,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,278.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:20.714843,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,278.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:21.013118,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,273.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:23.045553,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:24.147657,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,273.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:25.104814,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,273.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:25.161190,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:25.705951,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,273.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:26.112110,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,272.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:26.120500,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:26.140546,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,212.0,8068.0,185.0,False
2618,2022-10-21 11:45:27.468850,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,212.0,8068.0,185.0,False
2618,2022-10-21 11:45:29.070344,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,212.0,8068.0,185.0,False
2618,2022-10-21 11:45:31.545247,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,212.0,8068.0,185.0,False
2618,2022-10-21 11:45:31.660318,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,212.0,8068.0,185.0,False
2618,2022-10-21 11:45:31.687621,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:32.112409,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,272.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:32.758396,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,272.0,205.0,8068.0,185.0,False
2618,2022-10-21 11:45:33.465485,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,272.0,207.0,8068.0,185.0,False
2618,2022-10-21 11:45:36.050542,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,207.0,8068.0,185.0,False
2618,2022-10-21 11:45:36.083237,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,213.0,8068.0,185.0,False
2618,2022-10-21 11:45:36.717806,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,213.0,8068.0,185.0,False
2618,2022-10-21 11:45:40.093991,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,270.0,213.0,8068.0,185.0,False
2618,2022-10-21 11:45:40.120473,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,271.0,213.0,8068.0,185.0,False
2618,2022-10-21 11:45:40.448251,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,213.0,8068.0,185.0,False
2618,2022-10-21 11:45:40.477427,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,207.0,8068.0,185.0,False
2618,2022-10-21 11:45:42.903427,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,207.0,8068.0,185.0,False
2618,2022-10-21 11:45:43.206266,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,207.0,8068.0,185.0,False
2618,2022-10-21 11:45:43.273924,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,207.0,8068.0,185.0,False
2618,2022-10-21 11:45:45.994198,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,207.0,8068.0,185.0,False
2618,2022-10-21 11:45:48.604939,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,207.0,8068.0,185.0,False
2618,2022-10-21 11:45:48.947953,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:49.506440,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:53.255682,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:54.084924,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,206.0,8068.0,185.0,False
2618,2022-10-21 11:45:55.371387,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,205.0,8068.0,185.0,False
2618,2022-10-21 11:45:56.052675,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,275.0,205.0,8068.0,185.0,False
2618,2022-10-21 11:45:56.766302,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,275.0,205.0,8068.0,185.0,False
2618,2022-10-21 11:45:59.134330,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,205.0,8068.0,185.0,False
2618,2022-10-21 11:45:59.910614,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,205.0,8168.0,185.0,True
2618,2022-10-21 11:46:00.943812,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,206.0,8168.0,185.0,False
2618,2022-10-21 11:46:01.934715,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,206.0,8168.0,185.0,False
2618,2022-10-21 11:46:02.253615,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,205.0,8168.0,185.0,False
2618,2022-10-21 11:46:02.608520,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,205.0,8168.0,185.0,False
2618,2022-10-21 11:46:03.654238,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,205.0,8168.0,185.0,False
2618,2022-10-21 11:46:05.123748,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,205.0,8168.0,185.0,False
2618,2022-10-21 11:46:05.996645,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,205.0,8168.0,185.0,False
2618,2022-10-21 11:46:06.933606,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,204.0,8168.0,185.0,False
2618,2022-10-21 11:46:08.077324,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,275.0,204.0,8168.0,185.0,False
2618,2022-10-21 11:46:08.097221,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,275.0,204.0,8168.0,185.0,False
2618,2022-10-21 11:46:08.225385,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,204.0,8168.0,185.0,False
2618,2022-10-21 11:46:09.341019,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,204.0,8168.0,185.0,True
2618,2022-10-21 11:46:09.771031,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,202.0,8168.0,185.0,False
2618,2022-10-21 11:46:11.708459,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,206.0,8168.0,185.0,False
2618,2022-10-21 11:46:16.059625,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,206.0,8168.0,185.0,False
2618,2022-10-21 11:46:17.263675,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,206.0,8168.0,185.0,False
2618,2022-10-21 11:46:18.212117,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,206.0,8168.0,185.0,False
2618,2022-10-21 11:46:19.670413,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,206.0,8168.0,185.0,False
2618,2022-10-21 11:46:20.229811,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,206.0,8168.0,185.0,False
2618,2022-10-21 11:46:21.973346,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,207.0,8168.0,185.0,False
2618,2022-10-21 11:46:22.069708,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,275.0,207.0,8168.0,185.0,False
2618,2022-10-21 11:46:22.726178,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,207.0,8168.0,185.0,False
2618,2022-10-21 11:46:22.757345,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,213.0,8168.0,185.0,False
2618,2022-10-21 11:46:23.438286,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,218.0,8168.0,185.0,False
2618,2022-10-21 11:46:23.618375,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,264.0,208.0,8168.0,185.0,False
2618,2022-10-21 11:46:23.649408,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,264.0,202.0,8168.0,185.0,False
2618,2022-10-21 11:46:24.158787,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,264.0,202.0,8168.0,185.0,False
2618,2022-10-21 11:46:25.935632,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,264.0,202.0,8168.0,185.0,False
2618,2022-10-21 11:46:26.004243,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,263.0,202.0,8168.0,185.0,False
2618,2022-10-21 11:46:27.468529,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,264.0,202.0,8168.0,185.0,False
2618,2022-10-21 11:46:28.477043,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,202.0,8168.0,185.0,False
2618,2022-10-21 11:46:29.772577,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,202.0,8168.0,185.0,False
2618,2022-10-21 11:46:31.101107,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,202.0,8168.0,185.0,False
2618,2022-10-21 11:46:31.593403,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,202.0,8168.0,185.0,False
2618,2022-10-21 11:46:31.856017,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,201.0,8168.0,185.0,False
2618,2022-10-21 11:46:32.683904,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,209.0,8168.0,185.0,False
2618,2022-10-21 11:46:34.404195,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,274.0,209.0,8168.0,185.0,False
2618,2022-10-21 11:46:35.152722,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,275.0,209.0,8168.0,185.0,False
2618,2022-10-21 11:46:35.554464,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,278.0,209.0,8168.0,185.0,False
2618,2022-10-21 11:46:36.133475,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,209.0,8168.0,185.0,False
2618,2022-10-21 11:46:36.143844,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,209.0,8168.0,185.0,False
2618,2022-10-21 11:46:36.172334,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,215.0,8168.0,185.0,False
2618,2022-10-21 11:46:38.813080,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,276.0,215.0,8168.0,185.0,False
2618,2022-10-21 11:46:39.935357,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,215.0,8168.0,185.0,False
2618,2022-10-21 11:46:39.960510,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,277.0,209.0,8168.0,185.0,False
2618,2022-10-21 11:46:44.089204,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,278.0,209.0,8168.0,185.0,False
2618,2022-10-21 11:46:44.170774,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,278.0,209.0,8168.0,185.0,False
2618,2022-10-21 11:46:45.206777,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,278.0,209.0,8168.0,185.0,False
2618,2022-10-21 11:46:45.512144,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,278.0,229.0,8168.0,185.0,False
2618,2022-10-21 11:46:48.033170,0.0,-0.004246284501061681,0.0,-0.10000000000000142,23.45,23.5,23.5,23.55,279.0,229.0,8168.0,185.0,False
