symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask11,bidQty1,askQty1,odd_bidQty1,odd_ask1Qty1,triggerbyOdd
2887,2022-10-21 09:34:14.542914,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,579.0,24.0,17.0,24993.0,True
2887,2022-10-21 09:34:14.968110,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,580.0,24.0,17.0,24993.0,False
2887,2022-10-21 09:34:14.991727,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,551.0,24.0,17.0,24993.0,False
2887,2022-10-21 09:34:16.972025,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,551.0,19.0,17.0,24993.0,False
2887,2022-10-21 09:34:17.513585,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,551.0,19.0,17.0,24993.0,False
2887,2022-10-21 09:34:17.643085,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,551.0,14.0,17.0,24993.0,False
2887,2022-10-21 09:34:17.701745,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,552.0,14.0,17.0,24993.0,False
2887,2022-10-21 09:34:20.702704,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,551.0,13.0,17.0,24993.0,False
2887,2022-10-21 09:34:20.706292,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,550.0,12.0,17.0,24993.0,False
2887,2022-10-21 09:34:20.744499,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,542.0,4.0,17.0,24993.0,False
2887,2022-10-21 09:34:21.655531,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,549.0,4.0,17.0,24993.0,False
2887,2022-10-21 09:34:24.585123,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,549.0,4.0,17.0,24993.0,True
2887,2022-10-21 09:34:26.615500,0.0,-0.0077821011673151474,0.0,-0.09999999999999964,12.75,12.8,12.8,12.85,549.0,3.0,17.0,24993.0,False
2887,2022-10-21 09:34:27.369322,-0.0038910505836574627,-0.0077821011673151474,-0.049999999999998934,-0.09999999999999964,12.75,12.85,12.8,12.85,549.0,287.0,17.0,24993.0,False
2887,2022-10-21 09:34:27.396510,-0.0038910505836574627,-0.0077821011673151474,-0.049999999999998934,-0.09999999999999964,12.75,12.85,12.8,12.85,549.0,287.0,17.0,24993.0,False
2887,2022-10-21 09:34:27.447083,-0.0038910505836574627,-0.0077821011673151474,-0.049999999999998934,-0.09999999999999964,12.75,12.85,12.8,12.85,549.0,287.0,17.0,24993.0,False
2887,2022-10-21 09:34:28.305529,-0.0038910505836574627,-0.0038910505836574627,-0.049999999999998934,-0.049999999999998934,12.8,12.85,12.8,12.85,6.0,287.0,17.0,24993.0,False
2887,2022-10-21 09:34:28.330970,-0.0038910505836574627,-0.0077821011673151474,-0.049999999999998934,-0.09999999999999964,12.75,12.85,12.8,12.85,549.0,287.0,17.0,24993.0,False
