symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask11,bidQty1,askQty1,odd_bidQty1,odd_ask1Qty1,triggerbyOdd
1101,2022-10-21 09:34:17.499131,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,94.0,28.0,2615.0,2369.0,True
1101,2022-10-21 09:34:20.953695,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,94.0,30.0,2615.0,2369.0,False
1101,2022-10-21 09:34:22.851575,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,94.0,30.0,2615.0,2369.0,False
1101,2022-10-21 09:34:24.227680,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,94.0,30.0,2615.0,2369.0,False
1101,2022-10-21 09:34:24.391263,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,95.0,30.0,2615.0,2369.0,False
1101,2022-10-21 09:34:25.625976,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,95.0,32.0,2615.0,2369.0,False
1101,2022-10-21 09:34:25.740380,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,95.0,32.0,2615.0,2369.0,False
1101,2022-10-21 09:34:26.183144,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,95.0,32.0,2615.0,2369.0,False
1101,2022-10-21 09:34:27.534520,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,95.0,32.0,2615.0,2364.0,True
1101,2022-10-21 09:34:28.244235,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,95.0,31.0,2615.0,2364.0,False
1101,2022-10-21 09:34:28.696946,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,98.0,31.0,2615.0,2364.0,False
1101,2022-10-21 09:34:30.875461,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,98.0,31.0,2615.0,2364.0,False
1101,2022-10-21 09:34:32.424895,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,99.0,31.0,2615.0,2364.0,False
1101,2022-10-21 09:34:33.582472,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,99.0,38.0,2615.0,2364.0,False
1101,2022-10-21 09:34:35.976937,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,100.0,38.0,2615.0,2364.0,False
1101,2022-10-21 09:34:37.575332,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,100.0,38.0,2742.0,2307.0,True
1101,2022-10-21 09:34:37.671773,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,100.0,38.0,2742.0,2307.0,False
1101,2022-10-21 09:34:40.349024,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,101.0,38.0,2742.0,2307.0,False
1101,2022-10-21 09:34:41.804020,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,101.0,37.0,2742.0,2307.0,False
1101,2022-10-21 09:34:43.908868,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,101.0,37.0,2742.0,2307.0,False
1101,2022-10-21 09:34:44.936541,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,101.0,35.0,2742.0,2307.0,False
1101,2022-10-21 09:34:45.110547,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,101.0,35.0,2742.0,2307.0,False
1101,2022-10-21 09:34:46.193649,-0.001615508885298933,-0.001615508885298933,-0.05000000000000071,-0.05000000000000071,30.9,30.95,30.9,30.95,101.0,35.0,2742.0,2307.0,False
