symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask11,bidQty1,askQty1,odd_bidQty1,odd_ask1Qty1,triggerbyOdd
2886,2022-10-21 09:34:13.354891,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,240.0,295.0,2664.0,887.0,False
2886,2022-10-21 09:34:13.942424,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,240.0,295.0,2664.0,887.0,False
2886,2022-10-21 09:34:15.434599,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,240.0,294.0,2664.0,887.0,False
2886,2022-10-21 09:34:15.536196,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,239.0,294.0,2664.0,887.0,False
2886,2022-10-21 09:34:19.688861,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,239.0,293.0,2664.0,887.0,False
2886,2022-10-21 09:34:21.172536,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,239.0,293.0,2714.0,787.0,True
2886,2022-10-21 09:34:22.021134,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,238.0,293.0,2714.0,787.0,False
2886,2022-10-21 09:34:23.302794,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,238.0,294.0,2714.0,787.0,False
2886,2022-10-21 09:34:23.371369,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,238.0,294.0,2714.0,787.0,False
2886,2022-10-21 09:34:25.865509,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,239.0,294.0,2714.0,787.0,False
2886,2022-10-21 09:34:27.802846,-0.001697792869269965,-0.001697792869269965,-0.05000000000000071,-0.05000000000000071,29.4,29.45,29.4,29.45,241.0,294.0,2714.0,787.0,False
