symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask11,bidQty1,askQty1,odd_bidQty1,odd_ask1Qty1,triggerbyOdd
006208,2022-10-21 09:34:14.688888,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,105.0,75.0,5917.0,951.0,True
006208,2022-10-21 09:34:15.494223,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,75.0,5917.0,951.0,False
006208,2022-10-21 09:34:15.531712,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,115.0,5917.0,951.0,False
006208,2022-10-21 09:34:15.899107,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,155.0,5917.0,951.0,False
006208,2022-10-21 09:34:16.080537,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,155.0,5917.0,951.0,False
006208,2022-10-21 09:34:16.087413,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,155.0,5917.0,951.0,False
006208,2022-10-21 09:34:16.092667,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,155.0,5917.0,951.0,False
006208,2022-10-21 09:34:16.495344,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:16.495377,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:17.407992,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:17.408010,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:18.917930,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:18.928271,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:19.863704,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:20.869978,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:20.964379,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:21.016417,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:22.071081,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:22.077715,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:22.207279,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:22.209846,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,5917.0,951.0,False
006208,2022-10-21 09:34:24.724476,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,6179.0,951.0,True
006208,2022-10-21 09:34:24.955724,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,6179.0,951.0,False
006208,2022-10-21 09:34:25.234317,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,6179.0,951.0,False
006208,2022-10-21 09:34:25.453877,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,359.0,6179.0,951.0,False
006208,2022-10-21 09:34:26.007034,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,359.0,6179.0,951.0,False
006208,2022-10-21 09:34:26.096380,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,359.0,6179.0,951.0,False
006208,2022-10-21 09:34:26.618815,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,359.0,6179.0,951.0,False
006208,2022-10-21 09:34:31.542798,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,359.0,6179.0,951.0,False
006208,2022-10-21 09:34:31.573902,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,6179.0,951.0,False
006208,2022-10-21 09:34:32.196241,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,6179.0,951.0,False
006208,2022-10-21 09:34:32.204283,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,6179.0,951.0,False
006208,2022-10-21 09:34:32.343784,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,6179.0,951.0,False
006208,2022-10-21 09:34:33.938642,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,6179.0,951.0,False
006208,2022-10-21 09:34:33.978515,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,325.0,6179.0,951.0,False
006208,2022-10-21 09:34:34.041929,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,325.0,6179.0,951.0,False
006208,2022-10-21 09:34:34.076472,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,325.0,6179.0,951.0,False
006208,2022-10-21 09:34:34.142618,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,325.0,6179.0,951.0,False
006208,2022-10-21 09:34:34.286735,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,325.0,6179.0,951.0,False
006208,2022-10-21 09:34:34.763790,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,325.0,6179.0,851.0,True
006208,2022-10-21 09:34:35.377165,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,325.0,6179.0,851.0,False
006208,2022-10-21 09:34:36.519560,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,6179.0,851.0,False
006208,2022-10-21 09:34:36.530130,0.0,-0.002624671916010457,0.0,-0.14999999999999858,57.0,57.1,57.1,57.15,6.0,305.0,6179.0,851.0,False
